msoa11cd,ladnm,Ring,Wealth_Decile_National,Typ_A_11,Typ_C_11,Casc_Inflow_Share_11,Ext_Arm_Share_11,leaf_11,Typ_A_21,Typ_C_21,Casc_Inflow_Share_21,Ext_Arm_Share_21,leaf_21,Genuine_Persistent
E02000707,Merton,Outer,4,Counter-led,Counter-led,0.5988372093023255,0.0,,Cascade-led,Counter-led,0.6259351620947631,0.0,,False
E02000708,Merton,Outer,10,Lateral,Cascade-led,0.0,0.3447782546494993,outflow: internal-majority,Lateral,Cascade-led,0.0,0.4166666666666667,outflow: internal-majority,False
E02000709,Merton,Outer,10,Lateral,Cascade-led,0.0,0.4257246376811594,outflow: internal-majority,Lateral,Cascade-led,0.0,0.5,outflow: external-majority,False
E02000710,Merton,Outer,4,Symmetric,Counter-led,0.6960132890365448,0.0,,Counter-led,Counter-led,0.6283367556468172,0.0,,False
E02000711,Merton,Outer,4,Counter-led,Counter-led,0.8120567375886525,0.0,,Counter-led,Counter-led,0.7637655417406749,0.0,,False
E02000712,Merton,Outer,4,Counter-led,Counter-led,0.7231638418079096,0.0,,Counter-led,Counter-led,0.7387862796833773,0.0,,False
E02000713,Merton,Outer,9,Lateral,Cascade-led,0.1386363636363636,0.47757255936675463,outflow: internal-majority,Lateral,Cascade-led,0.1417910447761194,0.5,outflow: external-majority,False
E02000714,Newham,Inner,2,Counter-led,Lateral,0.4524714828897338,0.0,,Lateral,Lateral,0.4528735632183908,0.0,,False
E02000715,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000716,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000717,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000718,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000719,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000720,Newham,Inner,2,Counter-led,Lateral,0.4377682403433476,0.0,,Cascade-led,Lateral,0.3659942363112392,0.0,,False
E02000721,Newham,Inner,2,Lateral,Lateral,0.5595075239398085,0.0,,Lateral,Lateral,0.4085027726432532,0.0,,False
E02000722,Newham,Inner,2,Lateral,Lateral,0.5017064846416383,0.0,,Lateral,Lateral,0.447334200260078,0.0,,False
E02000723,Newham,Inner,2,Lateral,Lateral,0.4660869565217391,0.0,,Lateral,Lateral,0.4353182751540041,0.0,,False
E02000724,Newham,Inner,2,Lateral,Lateral,0.4454887218045112,0.0,,Lateral,Lateral,0.416267942583732,0.0,,False
E02000725,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000726,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000727,Newham,Inner,2,Lateral,Lateral,0.44136460554371,0.0,,Lateral,Lateral,0.3554987212276215,0.0,,False
E02000728,Newham,Inner,3,Cascade-led,Symmetric,0.1616465863453815,0.0,,Symmetric,Counter-led,0.1741007194244604,0.0,,False
E02000729,Newham,Inner,2,Lateral,Lateral,0.430188679245283,0.0,,Lateral,Lateral,0.3829787234042553,0.0,,False
E02000730,Newham,Inner,2,Counter-led,Lateral,0.3818565400843882,0.0,,Counter-led,Lateral,0.3585313174946004,0.0,,False
E02000731,Newham,Inner,2,Lateral,Lateral,0.4138438880706921,0.0,,Lateral,Lateral,0.4343629343629344,0.0,,False
E02000732,Newham,Inner,1,Lateral,Symmetric,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000733,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000734,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000735,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000736,Newham,Inner,1,Lateral,Counter-led,1.0,0.0,,Lateral,Counter-led,1.0,0.0,,False
E02000737,Newham,Inner,2,Lateral,Lateral,0.4358490566037736,0.0,,Lateral,Lateral,0.3675799086757991,0.0,,False
E02000738,Newham,Inner,2,Counter-led,Lateral,0.4295774647887324,0.0,,Counter-led,Lateral,0.5190677966101694,0.0,,False
E02000739,Newham,Inner,2,Lateral,Lateral,0.4728971962616822,0.0,,Lateral,Lateral,0.3487903225806452,0.0,,False
E02000740,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000741,Newham,Inner,2,Lateral,Lateral,0.3301343570057581,0.0,,Lateral,Lateral,0.3903966597077244,0.0,,False
E02000742,Newham,Inner,2,Lateral,Lateral,0.4863813229571984,0.0,,Lateral,Lateral,0.4436090225563909,0.0,,False
E02000743,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000744,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000745,Newham,Inner,2,Lateral,Lateral,0.3876739562624254,0.0,,Symmetric,Lateral,0.4863387978142076,0.0,,False
E02000746,Newham,Inner,1,Lateral,Cascade-led,1.0,0.0,frame-sensitive inflow,Lateral,Lateral,1.0,0.0,,False
E02000747,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000748,Newham,Inner,2,Counter-led,Lateral,0.4825581395348837,0.0,,Symmetric,Lateral,0.4224343675417661,0.0,,False
E02000749,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000750,Newham,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000751,Redbridge,Outer,9,Counter-led,Symmetric,0.0111662531017369,0.4981179422835634,,Counter-led,Cascade-led,0.0009823182711198,0.5349065880039331,outflow: external-majority,False
E02000752,Redbridge,Outer,2,Counter-led,Counter-led,0.948948948948949,0.0,,Counter-led,Counter-led,0.940936863543788,0.0,,False
E02000753,Redbridge,Outer,4,Counter-led,Counter-led,0.7174603174603175,0.0,,Counter-led,Counter-led,0.7018469656992085,0.0,,False
E02000754,Redbridge,Outer,6,Counter-led,Lateral,0.2684563758389262,0.0,,Counter-led,Lateral,0.2434456928838951,0.0,,False
E02000755,Redbridge,Outer,5,Lateral,Counter-led,0.610909090909091,0.0,,Lateral,Counter-led,0.5647058823529412,0.0,,False
E02000756,Redbridge,Outer,5,Lateral,Counter-led,0.5648148148148148,0.0,,Lateral,Counter-led,0.4537695590327169,0.0,,False
E02000757,Redbridge,Outer,8,Counter-led,Counter-led,0.0330228619813717,0.436077057793345,,Counter-led,Cascade-led,0.0448113207547169,0.47983539094650207,outflow: internal-majority,False
E02000758,Redbridge,Outer,5,Lateral,Lateral,0.5275590551181102,0.0,,Lateral,Counter-led,0.5,0.0,,False
E02000759,Redbridge,Outer,5,Counter-led,Counter-led,0.6339950372208437,0.0,,Counter-led,Counter-led,0.5031367628607277,0.0,,False
E02000760,Redbridge,Outer,5,Lateral,Lateral,0.5264705882352941,0.0,,Lateral,Counter-led,0.3766233766233766,0.0,,False
E02000762,Redbridge,Outer,7,Counter-led,Cascade-led,0.0151187904967602,0.38377192982456143,outflow: internal-majority,Symmetric,Cascade-led,0.0071813285457809,0.3887884267631103,outflow: internal-majority,False
E02000763,Redbridge,Outer,5,Counter-led,Counter-led,0.4328767123287671,0.0,,Counter-led,Counter-led,0.3864168618266979,0.0,,False
E02000764,Redbridge,Outer,7,Counter-led,Counter-led,0.0935314685314685,0.420443587270974,,Counter-led,Cascade-led,0.0843949044585987,0.48,outflow: internal-majority,False
E02000765,Redbridge,Outer,6,Counter-led,Counter-led,0.1367924528301886,0.0,,Counter-led,Lateral,0.1244979919678714,0.0,,False
E02000767,Redbridge,Outer,5,Lateral,Counter-led,0.398921832884097,0.0,,Counter-led,Counter-led,0.4295302013422818,0.0,,False
E02000768,Redbridge,Outer,7,Symmetric,Cascade-led,0.0420353982300885,0.34872979214780603,outflow: internal-majority,Symmetric,Cascade-led,0.0755102040816326,0.3995584988962472,outflow: internal-majority,False
E02000769,Redbridge,Outer,5,Counter-led,Counter-led,0.3620488940628638,0.0,,Counter-led,Counter-led,0.2689655172413793,0.0,,False
E02000770,Redbridge,Outer,5,Counter-led,Counter-led,0.2713178294573643,0.0,,Counter-led,Counter-led,0.2989010989010989,0.0,,False
E02000772,Redbridge,Outer,4,Counter-led,Counter-led,0.5281090289608177,0.0,,Counter-led,Counter-led,0.4580152671755725,0.0,,False
E02000773,Redbridge,Outer,4,Counter-led,Counter-led,0.5406871609403255,0.0,,Counter-led,Counter-led,0.5955056179775281,0.0,,False
E02000774,Redbridge,Outer,4,Counter-led,Counter-led,0.4811715481171548,0.0,,Counter-led,Counter-led,0.4864253393665158,0.0,,False
E02000776,Redbridge,Outer,5,Counter-led,Counter-led,0.3036750483558994,0.0,,Counter-led,Counter-led,0.2208436724565756,0.0,,False
E02000777,Redbridge,Outer,5,Counter-led,Counter-led,0.4134078212290503,0.0,,Counter-led,Counter-led,0.3582089552238806,0.0,,False
E02000779,Redbridge,Outer,2,Counter-led,Counter-led,0.8635135135135135,0.0,,Counter-led,Counter-led,0.8072625698324022,0.0,,False
E02000780,Redbridge,Outer,3,Counter-led,Counter-led,0.6304347826086957,0.0,,Counter-led,Counter-led,0.5917808219178082,0.0,,False
E02000781,Redbridge,Outer,5,Counter-led,Counter-led,0.2315394242803504,0.0,,Counter-led,Counter-led,0.1815980629539951,0.0,,False
E02000782,Redbridge,Outer,3,Counter-led,Counter-led,0.6040061633281972,0.0,,Counter-led,Counter-led,0.606973058637084,0.0,,False
E02000783,Redbridge,Outer,3,Counter-led,Counter-led,0.5402843601895735,0.0,,Counter-led,Counter-led,0.493573264781491,0.0,,False
E02000784,Richmond upon Thames,Outer,8,Counter-led,Symmetric,0.0852803738317757,0.42017879948914433,,Symmetric,Cascade-led,0.0967741935483871,0.4696969696969697,outflow: internal-majority,False
E02000785,Richmond upon Thames,Outer,10,Lateral,Symmetric,0.0,0.359417652411283,,Lateral,Cascade-led,0.0,0.46865443425076453,outflow: internal-majority,False
E02000786,Richmond upon Thames,Outer,8,Counter-led,Symmetric,0.1401547721410146,0.534,,Counter-led,Cascade-led,0.142974527526705,0.6308724832214765,outflow: external-majority,False
E02000787,Richmond upon Thames,Outer,7,Counter-led,Symmetric,0.3760611205432937,0.6027210884353742,,Counter-led,Cascade-led,0.2751091703056768,0.6475903614457831,frame-sensitive inflow,False
E02000788,Richmond upon Thames,Outer,9,Lateral,Symmetric,0.0559662090813094,0.3870246085011186,,Lateral,Cascade-led,0.0354077253218884,0.4983314794215795,outflow: internal-majority,False
E02000789,Richmond upon Thames,Outer,8,Counter-led,Counter-led,0.2545454545454545,0.4024390243902439,,Counter-led,Symmetric,0.2304785894206549,0.5564648117839607,,False
E02000790,Richmond upon Thames,Outer,10,Lateral,Symmetric,0.0,0.3721590909090909,,Lateral,Cascade-led,0.0,0.4335483870967742,outflow: internal-majority,False
E02000791,Richmond upon Thames,Outer,9,Lateral,Counter-led,0.0840543881334981,0.3184885290148448,,Lateral,Cascade-led,0.0523446019629225,0.4361334867663982,outflow: internal-majority,False
E02000792,Richmond upon Thames,Outer,9,Lateral,Symmetric,0.1509186351706036,0.45440494590417313,,Lateral,Cascade-led,0.1115335868187579,0.5235378031383737,outflow: external-majority,False
E02000793,Richmond upon Thames,Outer,8,Symmetric,Symmetric,0.2217453505007153,0.4834558823529412,,Symmetric,Cascade-led,0.1812339331619537,0.6279434850863422,outflow: external-majority,False
E02000794,Richmond upon Thames,Outer,9,Lateral,Cascade-led,0.138268156424581,0.39384116693679094,outflow: internal-majority,Lateral,Cascade-led,0.1399711399711399,0.5587248322147651,outflow: external-majority,False
E02000795,Richmond upon Thames,Outer,8,Lateral,Cascade-led,0.2362555720653789,0.5525291828793775,outflow: external-majority,Lateral,Cascade-led,0.2472324723247232,0.6004901960784313,outflow: external-majority,False
E02000796,Richmond upon Thames,Outer,6,Symmetric,Lateral,0.59375,0.0,,Counter-led,Lateral,0.4226327944572748,0.0,,False
E02000797,Richmond upon Thames,Outer,9,Lateral,Cascade-led,0.1440677966101695,0.400990099009901,outflow: internal-majority,Lateral,Cascade-led,0.0926517571884984,0.5164319248826291,outflow: external-majority,False
E02000798,Richmond upon Thames,Outer,8,Lateral,Cascade-led,0.3813786929274843,0.5369030390738061,frame-sensitive inflow,Lateral,Cascade-led,0.2779552715654952,0.6253687315634219,frame-sensitive inflow,False
E02000799,Richmond upon Thames,Outer,10,Lateral,Counter-led,0.0,0.27813852813852813,,Lateral,Counter-led,0.0,0.4186046511627907,,False
E02000800,Richmond upon Thames,Outer,5,Cascade-led,Counter-led,0.8377659574468085,0.0,,Cascade-led,Counter-led,0.8380681818181818,0.0,,False
E02000801,Richmond upon Thames,Outer,10,Lateral,Symmetric,0.0,0.3825065274151436,,Lateral,Cascade-led,0.0,0.5119047619047619,outflow: external-majority,False
E02000802,Richmond upon Thames,Outer,9,Lateral,Cascade-led,0.1716068642745709,0.4934086629001883,outflow: internal-majority,Lateral,Cascade-led,0.1316146540027137,0.6203125,outflow: external-majority,False
E02000803,Richmond upon Thames,Outer,6,Cascade-led,Lateral,0.759349593495935,0.0,,Cascade-led,Lateral,0.7297872340425532,0.0,,False
E02000804,Richmond upon Thames,Outer,9,Lateral,Symmetric,0.1712328767123287,0.49586776859504134,,Lateral,Cascade-led,0.1362530413625304,0.6084507042253521,outflow: external-majority,False
E02000805,Richmond upon Thames,Outer,8,Lateral,Symmetric,0.3086529884032114,0.5780645161290323,,Lateral,Cascade-led,0.2381355932203389,0.6674082313681868,outflow: external-majority,False
E02000806,Richmond upon Thames,Outer,9,Lateral,Cascade-led,0.1048292108362779,0.5605263157894737,outflow: external-majority,Lateral,Cascade-led,0.088335220838052,0.6546583850931676,outflow: external-majority,False
E02000807,Southwark,Inner,6,Symmetric,Lateral,0.0870466321243523,0.0,,Symmetric,Lateral,0.0626678603401969,0.0,,False
E02000808,Southwark,Inner,4,Cascade-led,Cascade-led,0.5229540918163673,0.0,inflow-driven,Cascade-led,Cascade-led,0.5190651906519065,0.0,inflow-driven,True
E02000809,Southwark,Inner,3,Symmetric,Cascade-led,0.691975012013455,0.0,frame-sensitive inflow,Counter-led,Counter-led,0.6413206603301651,0.0,,False
E02000810,Southwark,Inner,2,Cascade-led,Lateral,0.9292828685258964,0.0,,Symmetric,Counter-led,0.885972850678733,0.0,,False
E02000812,Southwark,Inner,3,Cascade-led,Cascade-led,0.6197110423116615,0.0,inflow-driven,Symmetric,Symmetric,0.5792525773195877,0.0,,False
E02000813,Southwark,Inner,3,Symmetric,Symmetric,0.6058763931104356,0.0,,Counter-led,Counter-led,0.5425790754257908,0.0,,False
E02000814,Southwark,Inner,4,Symmetric,Cascade-led,0.5263504611330698,0.0,frame-sensitive inflow,Counter-led,Counter-led,0.4338235294117647,0.0,,False
E02000815,Southwark,Inner,5,Cascade-led,Cascade-led,0.4012833168805528,0.0,inflow-driven,Cascade-led,Cascade-led,0.3119479311947931,0.0,inflow-driven,True
E02000816,Southwark,Inner,2,Counter-led,Lateral,0.9132176234979972,0.0,,Symmetric,Lateral,0.8309232480533927,0.0,,False
E02000817,Southwark,Inner,2,Lateral,Lateral,0.9184100418410042,0.0,,Symmetric,Lateral,0.8727598566308243,0.0,,False
E02000818,Southwark,Inner,2,Lateral,Lateral,0.9161603888213852,0.0,,Symmetric,Lateral,0.8894557823129252,0.0,,False
E02000819,Southwark,Inner,2,Lateral,Lateral,0.8723958333333334,0.0,,Lateral,Lateral,0.8209677419354838,0.0,,False
E02000820,Southwark,Inner,3,Cascade-led,Cascade-led,0.5848042977743668,0.0,inflow-driven,Cascade-led,Symmetric,0.5365853658536586,0.0,,False
E02000821,Southwark,Inner,2,Lateral,Lateral,0.8786407766990292,0.0,,Lateral,Lateral,0.7779783393501805,0.0,,False
E02000822,Southwark,Inner,2,Lateral,Lateral,0.872093023255814,0.0,,Lateral,Lateral,0.8094262295081968,0.0,,False
E02000823,Southwark,Inner,2,Symmetric,Lateral,0.8822751322751323,0.0,,Symmetric,Lateral,0.868421052631579,0.0,,False
E02000824,Southwark,Inner,2,Lateral,Lateral,0.8705673758865248,0.0,,Lateral,Lateral,0.7777777777777778,0.0,,False
E02000825,Southwark,Inner,2,Lateral,Lateral,0.8871224165341812,0.0,,Lateral,Lateral,0.8823529411764706,0.0,,False
E02000826,Southwark,Inner,3,Symmetric,Symmetric,0.4752475247524752,0.0,,Cascade-led,Symmetric,0.5018621973929237,0.0,,False
E02000827,Southwark,Inner,2,Symmetric,Lateral,0.9021134593993326,0.0,,Counter-led,Lateral,0.8692403486924035,0.0,,False
E02000828,Southwark,Inner,2,Lateral,Lateral,0.8380386329866271,0.0,,Lateral,Lateral,0.8366394399066511,0.0,,False
E02000829,Southwark,Inner,1,Lateral,Symmetric,1.0,0.0,,Lateral,Counter-led,1.0,0.0,,False
E02000830,Southwark,Inner,3,Symmetric,Symmetric,0.6278026905829597,0.0,,Symmetric,Counter-led,0.5586080586080586,0.0,,False
E02000831,Southwark,Inner,3,Cascade-led,Cascade-led,0.5915371329879102,0.0,inflow-driven,Symmetric,Counter-led,0.533271719038817,0.0,,False
E02000832,Southwark,Inner,2,Cascade-led,Lateral,0.8706800445930881,0.0,,Counter-led,Counter-led,0.8755129958960328,0.0,,False
E02000833,Southwark,Inner,4,Cascade-led,Cascade-led,0.3991701244813278,0.0,inflow-driven,Symmetric,Counter-led,0.3069444444444444,0.0,,False
E02000834,Southwark,Inner,4,Symmetric,Symmetric,0.4780130293159609,0.0,,Counter-led,Counter-led,0.3946808510638298,0.0,,False
E02000835,Southwark,Inner,3,Counter-led,Counter-led,0.6914728682170542,0.0,,Symmetric,Counter-led,0.585820895522388,0.0,,False
E02000836,Southwark,Inner,5,Cascade-led,Cascade-led,0.3,0.0,inflow-driven,Counter-led,Counter-led,0.2776497695852534,0.0,,False
E02000837,Southwark,Inner,7,Symmetric,Cascade-led,0.0235849056603773,0.34299516908212563,outflow: internal-majority,Symmetric,Cascade-led,0.0269266480965645,0.38740458015267176,outflow: internal-majority,False
E02000838,Southwark,Inner,4,Symmetric,Counter-led,0.4765306122448979,0.0,,Cascade-led,Counter-led,0.3720930232558139,0.0,,False
E02000839,Southwark,Inner,4,Counter-led,Counter-led,0.4496453900709219,0.0,,Counter-led,Counter-led,0.4654895666131621,0.0,,False
E02000840,Sutton,Outer,3,Cascade-led,Symmetric,0.9503239740820736,0.0,,Cascade-led,Counter-led,0.9698795180722892,0.0,,False
E02000841,Sutton,Outer,3,Cascade-led,Counter-led,0.9790874524714828,0.0,,Symmetric,Counter-led,0.9299781181619255,0.0,,False
E02000842,Sutton,Outer,7,Symmetric,Cascade-led,0.2930648769574944,0.5506329113924051,frame-sensitive inflow,Counter-led,Cascade-led,0.2512479201331115,0.6177777777777778,frame-sensitive inflow,False
E02000843,Sutton,Outer,5,Counter-led,Counter-led,0.6762452107279694,0.0,,Counter-led,Counter-led,0.7113095238095238,0.0,,False
E02000844,Sutton,Outer,5,Counter-led,Counter-led,0.7219626168224299,0.0,,Counter-led,Counter-led,0.6174142480211082,0.0,,False
E02000845,Sutton,Outer,8,Counter-led,Cascade-led,0.2083862770012706,0.6468699839486356,outflow: external-majority,Symmetric,Cascade-led,0.2098623853211009,0.5994194484760522,outflow: external-majority,False
E02000846,Sutton,Outer,7,Counter-led,Cascade-led,0.1825902335456475,0.4597402597402597,outflow: internal-majority,Counter-led,Cascade-led,0.1729323308270676,0.6454545454545455,outflow: external-majority,False
E02000847,Sutton,Outer,9,Lateral,Symmetric,0.1117216117216117,0.48041237113402063,,Lateral,Cascade-led,0.0859259259259259,0.6742301458670988,outflow: external-majority,False
E02000848,Sutton,Outer,9,Lateral,Cascade-led,0.1080508474576271,0.46080760095011875,outflow: internal-majority,Lateral,Cascade-led,0.0766721044045677,0.549469964664311,outflow: external-majority,False
E02000849,Sutton,Outer,6,Counter-led,Lateral,0.5186915887850467,0.0,,Counter-led,Lateral,0.4878048780487805,0.0,,False
E02000850,Sutton,Outer,7,Counter-led,Cascade-led,0.1064162754303599,0.4308231173380035,outflow: internal-majority,Counter-led,Cascade-led,0.0817307692307692,0.5916230366492147,outflow: external-majority,False
E02000851,Sutton,Outer,4,Symmetric,Symmetric,0.8407572383073497,0.0,,Symmetric,Counter-led,0.7882562277580071,0.0,,False
E02000852,Sutton,Outer,8,Counter-led,Cascade-led,0.103875968992248,0.42387543252595156,outflow: internal-majority,Lateral,Cascade-led,0.0701001430615164,0.43846153846153846,outflow: internal-majority,False
E02000853,Sutton,Outer,7,Symmetric,Cascade-led,0.2536496350364963,0.5965770171149144,frame-sensitive inflow,Symmetric,Cascade-led,0.2197802197802197,0.5855130784708249,outflow: external-majority,False
E02000854,Sutton,Outer,8,Counter-led,Cascade-led,0.0892857142857142,0.4950980392156863,outflow: internal-majority,Counter-led,Cascade-led,0.0923623445825932,0.5225048923679061,outflow: external-majority,False
E02000855,Sutton,Outer,10,Lateral,Cascade-led,0.0,0.45805369127516776,outflow: internal-majority,Lateral,Cascade-led,0.0,0.5500794912559619,outflow: external-majority,False
E02000856,Sutton,Outer,7,Lateral,Cascade-led,0.1690140845070422,0.4312617702448211,outflow: internal-majority,Counter-led,Cascade-led,0.1647361647361647,0.5469953775038521,outflow: external-majority,False
E02000857,Sutton,Outer,7,Symmetric,Symmetric,0.2785862785862786,0.4884726224783862,,Counter-led,Symmetric,0.2138084632516703,0.6218130311614731,,False
E02000858,Sutton,Outer,3,Symmetric,Counter-led,0.9225181598062954,0.0,,Symmetric,Counter-led,0.9041450777202072,0.0,,False
E02000859,Sutton,Outer,7,Counter-led,Symmetric,0.2112932604735883,0.5473441108545035,,Counter-led,Cascade-led,0.14375,0.5547445255474452,outflow: external-majority,False
E02000860,Sutton,Outer,5,Counter-led,Counter-led,0.8039647577092511,0.0,,Counter-led,Counter-led,0.7669270833333334,0.0,,False
E02000861,Sutton,Outer,10,Cascade-led,Cascade-led,0.0,0.42542372881355933,outflow: internal-majority,Counter-led,Cascade-led,0.0,0.49079754601226994,outflow: internal-majority,False
E02000863,Sutton,Outer,7,Symmetric,Cascade-led,0.1334951456310679,0.5294117647058824,outflow: external-majority,Lateral,Cascade-led,0.1621621621621621,0.7344913151364765,outflow: external-majority,False
E02000864,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000865,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000866,Tower Hamlets,Inner,2,Counter-led,Symmetric,0.643879173290938,0.0,,Counter-led,Lateral,0.589873417721519,0.0,,False
E02000867,Tower Hamlets,Inner,3,Counter-led,Symmetric,0.4205278592375366,0.0,,Counter-led,Counter-led,0.3192735793790275,0.0,,False
E02000868,Tower Hamlets,Inner,2,Symmetric,Cascade-led,0.6172450052576236,0.0,frame-sensitive inflow,Counter-led,Lateral,0.5805038335158818,0.0,,False
E02000869,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000870,Tower Hamlets,Inner,2,Symmetric,Cascade-led,0.6154873164218959,0.0,frame-sensitive inflow,Symmetric,Lateral,0.5758865248226951,0.0,,False
E02000871,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000872,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000873,Tower Hamlets,Inner,3,Cascade-led,Cascade-led,0.4872813990461049,0.0,inflow-driven,Cascade-led,Cascade-led,0.4536996012405848,0.0,inflow-driven,True
E02000874,Tower Hamlets,Inner,2,Cascade-led,Cascade-led,0.5490909090909091,0.0,inflow-driven,Cascade-led,Lateral,0.4617768595041322,0.0,,False
E02000875,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000876,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000877,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000878,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000879,Tower Hamlets,Inner,2,Symmetric,Cascade-led,0.594088669950739,0.0,frame-sensitive inflow,Lateral,Lateral,0.5172413793103449,0.0,,False
E02000880,Tower Hamlets,Inner,2,Cascade-led,Cascade-led,0.5555555555555556,0.0,inflow-driven,Lateral,Lateral,0.4963805584281282,0.0,,False
E02000881,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000882,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000883,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000884,Tower Hamlets,Inner,1,Lateral,Cascade-led,1.0,0.0,frame-sensitive inflow,Lateral,Lateral,1.0,0.0,,False
E02000885,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000886,Tower Hamlets,Inner,2,Symmetric,Symmetric,0.6161616161616161,0.0,,Counter-led,Counter-led,0.6153846153846154,0.0,,False
E02000887,Tower Hamlets,Inner,1,Lateral,Lateral,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000888,Tower Hamlets,Inner,1,Lateral,Symmetric,1.0,0.0,,Lateral,Lateral,1.0,0.0,,False
E02000889,Tower Hamlets,Inner,2,Counter-led,Symmetric,0.6575829383886256,0.0,,Counter-led,Counter-led,0.7031630170316302,0.0,,False
E02000890,Tower Hamlets,Inner,6,Symmetric,Lateral,0.122257053291536,0.0,,Counter-led,Lateral,0.1122599704579025,0.0,,False
E02000891,Tower Hamlets,Inner,1,Counter-led,Cascade-led,1.0,0.0,frame-sensitive inflow,Cascade-led,Lateral,1.0,0.0,,False
E02000893,Tower Hamlets,Inner,3,Counter-led,Counter-led,0.5148514851485149,0.0,,Counter-led,Counter-led,0.4669867947178872,0.0,,False
E02000894,Tower Hamlets,Inner,4,Symmetric,Symmetric,0.4658421672555948,0.0,,Counter-led,Counter-led,0.3122878479293958,0.0,,False
E02000895,Waltham Forest,Outer,3,Counter-led,Counter-led,0.6148148148148148,0.0,,Counter-led,Counter-led,0.5942857142857143,0.0,,False
E02000896,Waltham Forest,Outer,5,Cascade-led,Symmetric,0.2869249394673123,0.0,,Counter-led,Counter-led,0.4495798319327731,0.0,,False
E02000897,Waltham Forest,Outer,2,Counter-led,Counter-led,0.8908554572271387,0.0,,Symmetric,Counter-led,0.8588235294117647,0.0,,False
E02000898,Waltham Forest,Outer,3,Counter-led,Counter-led,0.6149253731343284,0.0,,Counter-led,Counter-led,0.6610644257703081,0.0,,False
E02000899,Waltham Forest,Outer,4,Counter-led,Counter-led,0.25,0.0,,Counter-led,Counter-led,0.326975476839237,0.0,,False
E02000900,Waltham Forest,Outer,2,Lateral,Counter-led,0.8361111111111111,0.0,,Lateral,Counter-led,0.7515151515151515,0.0,,False
E02000901,Waltham Forest,Outer,4,Counter-led,Counter-led,0.4262672811059907,0.0,,Counter-led,Counter-led,0.3603411513859275,0.0,,False
E02000902,Waltham Forest,Outer,3,Lateral,Counter-led,0.3595284872298624,0.0,,Lateral,Counter-led,0.369140625,0.0,,False
