msoa11cd,ladnm,Wealth_Decile,IMD_2010,IMD_2019,IMD_Change,Inflow_Wealthier,Outflow_Poorer,Total_Inflow,Total_Outflow,Net_Cascade,Cascade_Ratio,Pct_Inflow_Wealthier
E02000827,Southwark,3,35.46347166666667,31.471666666666668,-3.991805000000003,487.0,309.0,990.0,1188.0,178.0,1.5760517799352751,49.19191919191919
E02000828,Southwark,2,37.08536333333333,35.09025,-1.995113333333336,675.0,80.0,1048.0,1094.0,595.0,8.4375,64.40839694656488
E02000829,Southwark,2,42.179179999999995,34.8104,-7.368779999999994,760.0,90.0,1160.0,1288.0,670.0,8.444444444444445,65.51724137931035
E02000830,Southwark,5,27.860053999999998,19.8044,-8.055653999999997,271.0,682.0,1155.0,1303.0,-411.0,0.3973607038123167,23.463203463203463
E02000831,Southwark,4,31.577576,24.299599999999998,-7.277976000000002,493.0,489.0,1176.0,1194.0,4.0,1.0081799591002045,41.92176870748299
E02000832,Southwark,3,34.941262,30.5402,-4.401062000000003,494.0,181.0,870.0,925.0,313.0,2.729281767955801,56.7816091954023
E02000833,Southwark,5,24.229988,19.7232,-4.506788,159.0,407.0,580.0,840.0,-248.0,0.3906633906633907,27.413793103448274
E02000834,Southwark,6,22.092257999999998,18.3752,-3.717057999999998,187.0,621.0,1236.0,1082.0,-434.0,0.30112721417069244,15.129449838187703
E02000835,Southwark,5,26.703585,20.348999999999997,-6.354585000000004,186.0,312.0,608.0,637.0,-126.0,0.5961538461538461,30.592105263157894
E02000836,Southwark,7,18.942866000000002,14.4214,-4.521466000000002,117.0,613.0,979.0,876.0,-496.0,0.19086460032626426,11.95097037793667
E02000837,Southwark,8,13.9267112,9.883799999999999,-4.042911200000001,38.0,602.0,760.0,795.0,-564.0,0.06312292358803986,5.0
E02000838,Southwark,6,22.706917999999998,17.2584,-5.448517999999996,197.0,664.0,958.0,1107.0,-467.0,0.29668674698795183,20.563674321503132
E02000839,Southwark,6,22.440878,20.5774,-1.8634780000000006,165.0,356.0,662.0,614.0,-191.0,0.46348314606741575,24.924471299093657
E02000840,Sutton,4,32.318754,32.339999999999996,0.021245999999997878,445.0,14.0,589.0,424.0,431.0,31.785714285714285,75.55178268251274
E02000841,Sutton,5,28.040125999999997,28.111199999999997,0.07107399999999942,336.0,75.0,504.0,467.0,261.0,4.48,66.66666666666666
E02000842,Sutton,9,12.2808414,9.831199999999999,-2.449641400000001,108.0,193.0,456.0,393.0,-85.0,0.5595854922279793,23.684210526315788
E02000843,Sutton,7,18.60883,15.6902,-2.9186300000000003,364.0,200.0,921.0,580.0,164.0,1.82,39.52225841476656
E02000844,Sutton,7,20.320738,20.9328,0.6120620000000017,181.0,141.0,457.0,412.0,40.0,1.2836879432624113,39.606126914660834
E02000845,Sutton,9,10.454481,9.1164,-1.338080999999999,190.0,204.0,527.0,532.0,-14.0,0.9313725490196079,36.05313092979127
E02000846,Sutton,8,13.79025,10.7385,-3.05175,140.0,146.0,491.0,402.0,-6.0,0.958904109589041,28.5132382892057
E02000847,Sutton,10,7.836289333333333,6.8245000000000005,-1.0117893333333328,0.0,198.0,482.0,340.0,-198.0,0.0,0.0
E02000848,Sutton,10,8.847324400000002,7.7324,-1.1149244000000014,0.0,235.0,409.0,344.0,-235.0,0.0,0.0
E02000849,Sutton,8,16.039583999999998,12.7222,-3.317383999999997,112.0,143.0,475.0,382.0,-31.0,0.7832167832167832,23.57894736842105
E02000850,Sutton,9,12.979353714285713,11.94242857142857,-1.036925142857143,31.0,267.0,550.0,438.0,-236.0,0.11610486891385768,5.636363636363637
E02000851,Sutton,6,23.37428,21.416199999999996,-1.9580800000000025,688.0,243.0,1207.0,1101.0,445.0,2.831275720164609,57.000828500414244
E02000852,Sutton,9,10.9701974,9.0776,-1.8925973999999997,49.0,276.0,557.0,533.0,-227.0,0.17753623188405798,8.797127468581687
E02000853,Sutton,8,13.616986399999998,13.3332,-0.28378639999999855,212.0,183.0,555.0,461.0,29.0,1.1584699453551912,38.1981981981982
E02000854,Sutton,9,11.618004199999998,10.0134,-1.6046041999999971,58.0,170.0,500.0,385.0,-112.0,0.3411764705882353,11.600000000000001
E02000855,Sutton,10,6.7056116,6.1046,-0.6010116000000005,0.0,235.0,546.0,381.0,-235.0,0.0,0.0
E02000856,Sutton,9,13.266759799999999,11.5364,-1.7303597999999987,57.0,353.0,678.0,588.0,-296.0,0.16147308781869688,8.4070796460177
E02000857,Sutton,9,13.1092866,10.2822,-2.8270866000000012,123.0,325.0,918.0,726.0,-202.0,0.37846153846153846,13.398692810457517
E02000858,Sutton,4,32.333098,32.687599999999996,0.35450199999999654,310.0,39.0,473.0,432.0,271.0,7.948717948717949,65.53911205073996
E02000859,Sutton,8,14.194301,11.4028,-2.7915010000000002,199.0,213.0,545.0,447.0,-14.0,0.9342723004694836,36.51376146788991
E02000860,Sutton,7,20.868674,20.5816,-0.28707399999999694,435.0,168.0,919.0,741.0,267.0,2.5892857142857144,47.33405875952122
E02000861,Sutton,10,6.717858,5.0287999999999995,-1.6890580000000002,0.0,298.0,450.0,407.0,-298.0,0.0,0.0
E02000863,Sutton,9,13.08289975,10.529499999999999,-2.5533997500000005,47.0,121.0,325.0,221.0,-74.0,0.3884297520661157,14.461538461538462
E02000864,Tower Hamlets,1,44.38214,33.271,-11.111139999999999,814.0,0.0,1259.0,1135.0,814.0,,64.65448768864178
E02000865,Tower Hamlets,1,43.2316425,34.837,-8.394642499999996,554.0,0.0,859.0,958.0,554.0,,64.49359720605355
E02000866,Tower Hamlets,3,34.530038000000005,25.1512,-9.378838000000005,396.0,639.0,1320.0,1360.0,-243.0,0.6197183098591549,30.0
E02000867,Tower Hamlets,4,32.42737333333333,25.388500000000004,-7.038873333333324,274.0,1071.0,1705.0,1778.0,-797.0,0.25583566760037346,16.070381231671554
E02000868,Tower Hamlets,2,36.6839175,28.738999999999997,-7.9449175000000025,378.0,322.0,948.0,1066.0,56.0,1.173913043478261,39.87341772151899
E02000869,Tower Hamlets,1,45.3768875,32.218,-13.158887499999999,463.0,0.0,700.0,696.0,463.0,,66.14285714285715
E02000870,Tower Hamlets,3,35.562042500000004,29.57425,-5.987792500000005,219.0,435.0,779.0,807.0,-216.0,0.503448275862069,28.11296534017972
E02000871,Tower Hamlets,1,45.177604,34.601,-10.576604000000003,738.0,0.0,1253.0,1409.0,738.0,,58.89864325618516
E02000872,Tower Hamlets,1,45.934957499999996,32.71475,-13.220207499999994,773.0,0.0,1164.0,1146.0,773.0,,66.40893470790378
E02000873,Tower Hamlets,3,33.94710333333333,27.3868,-6.56030333333333,436.0,938.0,1254.0,1675.0,-502.0,0.464818763326226,34.76874003189793
E02000874,Tower Hamlets,2,39.78932666666667,34.076750000000004,-5.7125766666666635,396.0,441.0,938.0,1227.0,-45.0,0.8979591836734694,42.217484008528785
E02000875,Tower Hamlets,1,47.516462000000004,32.5364,-14.980062000000004,826.0,0.0,1409.0,1398.0,826.0,,58.62313697657914
E02000876,Tower Hamlets,1,44.7602825,34.41325,-10.347032500000005,686.0,0.0,1147.0,1191.0,686.0,,59.80819529206626
E02000877,Tower Hamlets,1,46.175254,31.4988,-14.676454000000003,1037.0,0.0,1737.0,1672.0,1037.0,,59.700633275762804
E02000878,Tower Hamlets,1,47.070078,31.043,-16.027078000000003,937.0,0.0,1469.0,1917.0,937.0,,63.78488767869299
E02000879,Tower Hamlets,2,38.9312775,30.6665,-8.264777500000001,378.0,367.0,963.0,1040.0,11.0,1.0299727520435968,39.25233644859813
E02000880,Tower Hamlets,2,40.6860425,30.956,-9.7300425,323.0,424.0,1001.0,1173.0,-101.0,0.7617924528301887,32.26773226773227
E02000881,Tower Hamlets,1,50.75739,40.64175,-10.115639999999999,674.0,0.0,1210.0,1097.0,674.0,,55.70247933884298
E02000882,Tower Hamlets,1,49.9583425,36.4005,-13.5578425,655.0,0.0,1113.0,839.0,655.0,,58.84995507637017
E02000883,Tower Hamlets,1,54.27724,40.15075,-14.126489999999997,476.0,0.0,906.0,850.0,476.0,,52.53863134657837
E02000884,Tower Hamlets,1,49.75176,24.5072,-25.244559999999996,1340.0,0.0,2184.0,2575.0,1340.0,,61.35531135531136
E02000885,Tower Hamlets,1,46.9958975,36.822250000000004,-10.173647499999994,376.0,0.0,716.0,785.0,376.0,,52.513966480446925
E02000886,Tower Hamlets,2,36.5202525,26.025,-10.4952525,577.0,336.0,1426.0,1289.0,241.0,1.7172619047619047,40.46283309957924
E02000887,Tower Hamlets,1,48.98235,33.0085,-15.973849999999999,672.0,0.0,1218.0,1296.0,672.0,,55.172413793103445
E02000888,Tower Hamlets,1,45.64733666666666,23.195999999999998,-22.451336666666663,662.0,0.0,1069.0,1287.0,662.0,,61.927034611786716
E02000889,Tower Hamlets,2,36.8280475,20.884,-15.944047499999996,633.0,308.0,1473.0,1252.0,325.0,2.0551948051948052,42.973523421588595
E02000890,Tower Hamlets,8,15.102223333333333,9.321333333333333,-5.780889999999999,60.0,532.0,815.0,755.0,-472.0,0.11278195488721804,7.361963190184049
E02000891,Tower Hamlets,2,41.5884,18.65675,-22.93165,0.0,0.0,0.0,0.0,0.0,,
E02000893,Tower Hamlets,4,29.0446725,21.2105,-7.834172500000001,252.0,334.0,814.0,884.0,-82.0,0.7544910179640718,30.95823095823096
E02000894,Tower Hamlets,6,21.9393435,13.100833333333334,-8.838510166666666,188.0,838.0,1684.0,1561.0,-650.0,0.2243436754176611,11.163895486935866
E02000895,Waltham Forest,4,28.598444,23.4042,-5.194244000000001,127.0,138.0,448.0,343.0,-11.0,0.9202898550724637,28.348214285714285
E02000896,Waltham Forest,6,21.033898,14.9738,-6.060098,89.0,229.0,613.0,425.0,-140.0,0.388646288209607,14.518760195758565
E02000897,Waltham Forest,2,36.493852,28.100599999999996,-8.393252,276.0,35.0,421.0,342.0,241.0,7.885714285714286,65.55819477434679
E02000898,Waltham Forest,4,30.953181999999998,23.9854,-6.967782,167.0,132.0,494.0,318.0,35.0,1.2651515151515151,33.80566801619433
E02000899,Waltham Forest,6,23.727616,20.1786,-3.5490160000000017,40.0,247.0,494.0,394.0,-207.0,0.16194331983805668,8.097165991902834
E02000900,Waltham Forest,3,34.824818,27.625800000000005,-7.199017999999995,159.0,125.0,483.0,479.0,34.0,1.272,32.91925465838509
E02000901,Waltham Forest,6,22.18401,15.229666666666667,-6.954343333333334,74.0,312.0,634.0,547.0,-238.0,0.23717948717948717,11.67192429022082
E02000902,Waltham Forest,3,33.523177999999994,25.1006,-8.422577999999994,218.0,168.0,609.0,645.0,50.0,1.2976190476190477,35.79638752052545
E02000903,Waltham Forest,1,45.50999,35.6136,-9.896390000000004,512.0,0.0,653.0,585.0,512.0,,78.40735068912711
E02000904,Waltham Forest,4,30.6555925,20.4705,-10.1850925,105.0,337.0,655.0,647.0,-232.0,0.3115727002967359,16.030534351145036
E02000905,Waltham Forest,3,34.880039999999994,21.9492,-12.930839999999993,232.0,279.0,795.0,799.0,-47.0,0.8315412186379928,29.18238993710692
E02000906,Waltham Forest,3,36.311474,24.991,-11.320473999999997,243.0,319.0,885.0,860.0,-76.0,0.7617554858934169,27.45762711864407
E02000907,Waltham Forest,1,50.874831666666665,36.58116666666667,-14.293664999999997,693.0,0.0,968.0,910.0,693.0,,71.5909090909091
E02000908,Waltham Forest,3,34.728204,21.8562,-12.872003999999997,490.0,461.0,1605.0,1183.0,29.0,1.0629067245119306,30.529595015576323
E02000909,Waltham Forest,4,30.783902,19.7698,-11.014102000000001,184.0,496.0,866.0,796.0,-312.0,0.3709677419354839,21.247113163972287
E02000910,Waltham Forest,3,35.09869333333334,24.6375,-10.461193333333338,355.0,447.0,1274.0,1297.0,-92.0,0.7941834451901566,27.864992150706435
E02000911,Waltham Forest,1,43.16489,29.363799999999998,-13.801090000000002,886.0,0.0,1208.0,1335.0,886.0,,73.34437086092716
E02000912,Waltham Forest,2,37.59919,28.8068,-8.792390000000001,345.0,182.0,744.0,761.0,163.0,1.8956043956043955,46.37096774193548
E02000913,Waltham Forest,3,33.439912,24.0134,-9.426511999999999,180.0,239.0,665.0,743.0,-59.0,0.7531380753138075,27.06766917293233
E02000914,Waltham Forest,1,46.329319999999996,34.77759999999999,-11.551720000000003,787.0,0.0,1028.0,1082.0,787.0,,76.55642023346303
E02000915,Waltham Forest,3,34.822994,21.6712,-13.151794000000002,285.0,348.0,819.0,960.0,-63.0,0.8189655172413793,34.798534798534796
E02000916,Waltham Forest,2,36.789176,27.3896,-9.399575999999996,535.0,255.0,1112.0,1016.0,280.0,2.0980392156862746,48.11151079136691
E02000917,Waltham Forest,4,32.600026,19.509999999999998,-13.090026000000002,150.0,694.0,1085.0,1137.0,-544.0,0.21613832853025935,13.82488479262673
E02000918,Waltham Forest,2,38.252484,27.6558,-10.596684000000003,508.0,213.0,916.0,912.0,295.0,2.384976525821596,55.45851528384279
E02000919,Waltham Forest,3,33.101278,21.2488,-11.852478000000001,285.0,441.0,1065.0,1195.0,-156.0,0.6462585034013606,26.76056338028169
E02000920,Waltham Forest,2,38.122734,27.873200000000004,-10.249533999999997,487.0,225.0,960.0,1075.0,262.0,2.1644444444444444,50.72916666666667
E02000921,Waltham Forest,1,42.696351666666665,30.827833333333334,-11.86851833333333,724.0,0.0,1043.0,1092.0,724.0,,69.4151486097795
E02000922,Waltham Forest,3,34.962495,24.147333333333336,-10.815161666666661,245.0,425.0,1014.0,1026.0,-180.0,0.5764705882352941,24.16173570019724
E02000923,Wandsworth,7,17.762585,12.620000000000001,-5.142585,255.0,617.0,998.0,1006.0,-362.0,0.413290113452188,25.551102204408814
E02000924,Wandsworth,4,32.3804225,26.360999999999997,-6.019422500000005,0.0,0.0,0.0,0.0,0.0,,
E02000925,Wandsworth,2,36.7079375,26.7335,-9.9744375,717.0,37.0,886.0,846.0,680.0,19.37837837837838,80.92550790067719
E02000926,Wandsworth,6,23.704553333333333,15.876666666666667,-7.827886666666666,587.0,587.0,1814.0,1616.0,0.0,1.0,32.35942668136714
E02000927,Wandsworth,5,28.1240125,22.228,-5.896012499999998,475.0,301.0,921.0,938.0,174.0,1.5780730897009967,51.57437567861021
E02000928,Wandsworth,9,11.8204912,9.8234,-1.9970911999999998,58.0,637.0,1109.0,1051.0,-579.0,0.09105180533751962,5.229936880072137
E02000929,Wandsworth,2,40.2074625,33.704750000000004,-6.502712499999994,739.0,26.0,890.0,915.0,713.0,28.423076923076923,83.03370786516854
E02000930,Wandsworth,6,21.38906,14.146600000000001,-7.2424599999999995,635.0,770.0,1849.0,1991.0,-135.0,0.8246753246753247,34.3428880475933
E02000931,Wandsworth,9,12.4561308,7.4952,-4.960930800000001,42.0,1100.0,1338.0,1383.0,-1058.0,0.038181818181818185,3.1390134529147984
E02000932,Wandsworth,8,13.76502,10.4735,-3.2915200000000002,472.0,955.0,2366.0,2018.0,-483.0,0.4942408376963351,19.949281487743026
E02000933,Wandsworth,9,12.2631276,10.287600000000001,-1.9755275999999995,89.0,675.0,1046.0,1032.0,-586.0,0.13185185185185186,8.508604206500955
E02000934,Wandsworth,6,21.82656,12.2218,-9.60476,611.0,579.0,1609.0,1576.0,32.0,1.0552677029360966,37.973896830329394
E02000935,Wandsworth,3,33.89741,28.64975,-5.24766,454.0,56.0,893.0,914.0,398.0,8.107142857142858,50.83986562150056
E02000936,Wandsworth,8,16.942954,12.7188,-4.224154,365.0,707.0,1529.0,1487.0,-342.0,0.5162659123055162,23.871811641595812
E02000937,Wandsworth,8,14.31123,9.322,-4.989230000000001,185.0,526.0,943.0,951.0,-341.0,0.3517110266159696,19.618239660657476
E02000938,Wandsworth,5,26.691741999999998,22.7574,-3.9343419999999973,494.0,237.0,1008.0,975.0,257.0,2.0843881856540083,49.007936507936506
E02000939,Wandsworth,9,10.7323788,7.548,-3.1843787999999993,28.0,712.0,765.0,890.0,-684.0,0.03932584269662921,3.6601307189542487
E02000940,Wandsworth,5,25.4630475,21.174,-4.289047499999999,706.0,242.0,1256.0,1112.0,464.0,2.9173553719008263,56.21019108280255
E02000941,Wandsworth,8,17.046161666666666,12.475666666666667,-4.570494999999999,207.0,738.0,1301.0,1354.0,-531.0,0.2804878048780488,15.910837817063797
E02000942,Wandsworth,9,11.562894333333332,8.860333333333333,-2.7025609999999993,77.0,733.0,1127.0,1094.0,-656.0,0.10504774897680765,6.832298136645963
E02000943,Wandsworth,8,16.248352,12.0124,-4.235952000000001,156.0,1102.0,1514.0,1628.0,-946.0,0.14156079854809436,10.303830911492733
E02000944,Wandsworth,4,29.4460525,25.09,-4.3560525000000005,516.0,105.0,803.0,790.0,411.0,4.914285714285715,64.2590286425903
E02000945,Wandsworth,3,34.6215525,27.538,-7.0835525,525.0,63.0,853.0,850.0,462.0,8.333333333333334,61.54747948417351
E02000946,Wandsworth,6,22.287305999999997,18.5054,-3.7819059999999958,521.0,297.0,1332.0,1053.0,224.0,1.754208754208754,39.11411411411411
E02000947,Wandsworth,9,11.6163276,8.1142,-3.5021275999999997,84.0,695.0,1216.0,1130.0,-611.0,0.12086330935251799,6.907894736842106
E02000948,Wandsworth,7,20.251863333333333,14.1825,-6.069363333333333,466.0,949.0,1704.0,1694.0,-483.0,0.4910432033719705,27.347417840375588
E02000949,Wandsworth,8,16.4242285,10.994666666666665,-5.429561833333336,179.0,919.0,1410.0,1373.0,-740.0,0.19477693144722524,12.695035460992907
E02000950,Wandsworth,8,15.596279999999998,13.0168,-2.5794799999999984,248.0,413.0,891.0,912.0,-165.0,0.6004842615012107,27.83389450056117
E02000951,Wandsworth,6,23.2053525,16.89075,-6.3146024999999995,458.0,461.0,1029.0,1085.0,-3.0,0.9934924078091106,44.5092322643343
E02000952,Wandsworth,5,24.2680075,19.894,-4.374007500000001,510.0,285.0,873.0,924.0,225.0,1.7894736842105263,58.4192439862543
E02000953,Wandsworth,7,18.11676,11.422,-6.694759999999999,357.0,578.0,1095.0,1183.0,-221.0,0.6176470588235294,32.602739726027394
E02000954,Wandsworth,7,19.62717,16.588,-3.0391699999999986,173.0,579.0,866.0,982.0,-406.0,0.2987910189982729,19.97690531177829
E02000955,Wandsworth,4,29.37848,26.201,-3.177479999999999,574.0,151.0,875.0,982.0,423.0,3.801324503311258,65.60000000000001
E02000956,Wandsworth,4,31.6412875,23.378749999999997,-8.262537500000004,799.0,183.0,1191.0,1305.0,616.0,4.366120218579235,67.0864819479429
E02000957,Wandsworth,5,28.19469666666667,19.486166666666666,-8.708530000000003,679.0,555.0,1585.0,1731.0,124.0,1.2234234234234234,42.8391167192429
E02000958,Wandsworth,7,20.875782,15.518600000000001,-5.357182,103.0,496.0,645.0,833.0,-393.0,0.20766129032258066,15.968992248062017
E02000959,Wandsworth,4,30.55346,21.177999999999997,-9.375460000000004,578.0,178.0,912.0,805.0,400.0,3.247191011235955,63.377192982456144
E02000960,Westminster,9,12.93234725,10.03775,-2.8945972499999986,13.0,537.0,708.0,758.0,-524.0,0.024208566108007448,1.8361581920903955
E02000961,Westminster,6,21.622464,17.2398,-4.382664000000002,639.0,399.0,1638.0,1253.0,240.0,1.6015037593984962,39.010989010989015
E02000962,Westminster,7,17.720652,17.2484,-0.472252000000001,280.0,457.0,963.0,1040.0,-177.0,0.612691466083151,29.075804776739357
E02000963,Westminster,1,47.24371,32.9724,-14.27131,527.0,0.0,760.0,804.0,527.0,,69.34210526315789
E02000964,Westminster,1,44.49733166666667,29.40116666666667,-15.096165,933.0,0.0,1190.0,1282.0,933.0,,78.40336134453781
E02000965,Westminster,7,20.2650146,15.64,-4.6250146,266.0,746.0,1183.0,1313.0,-480.0,0.35656836461126007,22.485207100591715
E02000966,Westminster,8,15.716737499999999,11.905499999999998,-3.8112375000000007,148.0,793.0,1118.0,1159.0,-645.0,0.18663303909205547,13.237924865831843
E02000967,Westminster,9,12.8342925,9.337250000000001,-3.497042499999999,21.0,794.0,811.0,1092.0,-773.0,0.02644836272040302,2.5893958076448826
E02000968,Westminster,1,46.74682,40.939375,-5.807445000000001,856.0,0.0,1202.0,1535.0,856.0,,71.21464226289518
E02000969,Westminster,1,43.908456666666666,38.9034,-5.005056666666668,562.0,0.0,815.0,875.0,562.0,,68.95705521472392
E02000970,Westminster,9,12.5489384,9.5302,-3.0187384,8.0,782.0,965.0,1107.0,-774.0,0.010230179028132993,0.8290155440414507
E02000971,Westminster,7,17.634890000000002,15.473400000000002,-2.1614900000000006,261.0,611.0,1336.0,1317.0,-350.0,0.42716857610474634,19.535928143712574
E02000972,Westminster,6,22.489546666666666,20.2482,-2.241346666666665,408.0,413.0,1118.0,1141.0,-5.0,0.9878934624697336,36.493738819320214
E02000973,Westminster,5,25.88876,18.074333333333332,-7.8144266666666695,662.0,423.0,1332.0,1242.0,239.0,1.5650118203309693,49.6996996996997
E02000974,Westminster,7,19.491432500000002,20.162333333333333,0.6709008333333308,272.0,565.0,1415.0,1179.0,-293.0,0.4814159292035398,19.2226148409894
E02000975,Westminster,7,19.659122,12.4568,-7.202322000000001,217.0,755.0,1358.0,1324.0,-538.0,0.28741721854304636,15.979381443298967
E02000976,Westminster,6,22.790451666666666,18.050333333333334,-4.740118333333331,519.0,565.0,1398.0,1620.0,-46.0,0.9185840707964602,37.1244635193133
E02000977,Westminster,7,20.1880375,20.9165,0.7284624999999991,159.0,499.0,877.0,925.0,-340.0,0.3186372745490982,18.129988597491447
E02000978,Westminster,9,11.649424000000002,8.543833333333334,-3.105590666666668,49.0,930.0,869.0,1274.0,-881.0,0.05268817204301075,5.638665132336018
E02000979,Westminster,5,24.503418,21.230399999999996,-3.273018000000004,427.0,248.0,948.0,983.0,179.0,1.721774193548387,45.042194092827
E02000980,Westminster,5,24.857008,24.0834,-0.7736079999999994,461.0,240.0,921.0,932.0,221.0,1.9208333333333334,50.0542888165038
E02000981,Westminster,7,19.104516,14.741,-4.363516000000001,211.0,665.0,1176.0,1183.0,-454.0,0.3172932330827068,17.9421768707483
E02000982,Westminster,6,22.741535,25.15733333333333,2.4157983333333313,262.0,268.0,707.0,688.0,-6.0,0.9776119402985075,37.05799151343705
E02000983,Westminster,6,21.958934333333332,21.198166666666665,-0.7607676666666663,222.0,448.0,783.0,961.0,-226.0,0.4955357142857143,28.35249042145594
E02006782,Bromley,7,18.386263333333332,19.0886,0.7023366666666675,149.0,196.0,457.0,438.0,-47.0,0.7602040816326531,32.60393873085339
E02006783,Lewisham,2,38.005665,35.6914,-2.314264999999999,382.0,31.0,438.0,463.0,351.0,12.32258064516129,87.21461187214612
E02006784,Lewisham,2,38.5433675,33.7448,-4.798567500000004,332.0,19.0,405.0,407.0,313.0,17.473684210526315,81.9753086419753
E02006785,Bexley,8,15.012227000000001,17.24225,2.2300229999999974,102.0,117.0,308.0,339.0,-15.0,0.8717948717948718,33.116883116883116
E02006786,Greenwich,3,33.99363666666667,24.468,-9.525636666666667,201.0,107.0,446.0,423.0,94.0,1.8785046728971964,45.06726457399103
E02006787,Bromley,10,7.627902,10.312999999999999,2.685097999999999,0.0,310.0,520.0,466.0,-310.0,0.0,0.0
E02006788,Croydon,5,25.163072500000002,29.774400000000004,4.611327500000002,171.0,182.0,493.0,515.0,-11.0,0.9395604395604396,34.68559837728195
E02006789,Bromley,8,13.585578333333332,13.08675,-0.4988283333333321,187.0,57.0,356.0,226.0,130.0,3.280701754385965,52.52808988764045
E02006791,Ealing,7,18.06586666666667,15.984,-2.0818666666666683,295.0,337.0,884.0,769.0,-42.0,0.8753709198813057,33.3710407239819
E02006792,Hounslow,8,16.399169999999998,13.0572,-3.341969999999998,247.0,570.0,1166.0,1103.0,-323.0,0.43333333333333335,21.18353344768439
E02006793,Enfield,1,48.034135,39.737,-8.297134999999997,374.0,0.0,623.0,714.0,374.0,,60.03210272873194
E02006794,Haringey,1,55.98206666666667,43.405,-12.577066666666667,290.0,0.0,551.0,704.0,290.0,,52.63157894736842
E02006795,Harrow,9,12.06459975,11.2006,-0.8639997499999996,87.0,369.0,608.0,643.0,-282.0,0.23577235772357724,14.309210526315788
E02006796,Hillingdon,8,16.8403725,12.6298,-4.210572500000001,150.0,231.0,662.0,524.0,-81.0,0.6493506493506493,22.658610271903324
E02006798,Lewisham,3,34.9071325,35.6254,0.7182674999999961,410.0,305.0,873.0,1229.0,105.0,1.3442622950819672,46.96449026345933
E02006799,Barking and Dagenham,3,35.09511,35.07633333333333,-0.018776666666667552,275.0,129.0,640.0,512.0,146.0,2.131782945736434,42.96875
E02006800,Redbridge,6,23.606333333333335,21.08742857142857,-2.518904761904764,234.0,625.0,1081.0,1229.0,-391.0,0.3744,21.646623496762256
E02006801,Lambeth,5,25.6887275,20.9632,-4.725527499999998,464.0,630.0,1281.0,1577.0,-166.0,0.7365079365079366,36.22170179547229
E02006802,Southwark,3,33.35933,31.9598,-1.3995299999999986,697.0,305.0,1163.0,1324.0,392.0,2.2852459016393443,59.93121238177128
E02006836,Sutton,10,7.40809775,4.5868,-2.8212977499999994,0.0,257.0,555.0,407.0,-257.0,0.0,0.0
E02006853,Tower Hamlets,2,38.60943,22.0442,-16.565230000000003,814.0,294.0,1643.0,1462.0,520.0,2.7687074829931975,49.543517954960436
E02006854,Tower Hamlets,9,10.53685,13.3325,2.79565,18.0,728.0,1502.0,1011.0,-710.0,0.024725274725274724,1.1984021304926764
E02006882,Harrow,9,13.437109333333332,12.567888888888888,-0.8692204444444442,42.0,638.0,686.0,905.0,-596.0,0.06583072100313479,6.122448979591836
E02006918,Hackney,2,42.402825,34.560199999999995,-7.842625000000005,208.0,212.0,704.0,697.0,-4.0,0.9811320754716981,29.545454545454547
E02006921,Hackney,1,46.402675,36.205,-10.197675000000004,323.0,0.0,524.0,588.0,323.0,,61.641221374045806
E02006924,Redbridge,7,17.5730025,16.189875,-1.3831275000000005,83.0,609.0,839.0,1084.0,-526.0,0.13628899835796388,9.892729439809298
E02006925,Redbridge,8,13.98927375,10.619,-3.370273750000001,49.0,499.0,788.0,800.0,-450.0,0.09819639278557114,6.218274111675127
E02006927,Greenwich,6,23.324417500000003,20.4022,-2.922217500000002,159.0,411.0,1055.0,866.0,-252.0,0.38686131386861317,15.071090047393366
E02006928,Greenwich,1,43.937,19.186999999999998,-24.75,1184.0,0.0,1580.0,1632.0,1184.0,,74.9367088607595
E02006929,Greenwich,3,36.126799999999996,27.042,-9.084799999999994,0.0,0.0,0.0,0.0,0.0,,
E02006930,Greenwich,6,23.31515333333333,20.71025,-2.6049033333333327,180.0,528.0,1295.0,972.0,-348.0,0.3409090909090909,13.8996138996139
E02006931,Greenwich,5,26.2904625,18.9978,-7.292662499999999,273.0,464.0,985.0,954.0,-191.0,0.5883620689655172,27.715736040609134
