msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_National,IMD_Pctile_Change,Phase2_Extreme,Dom_A_11,CDS_A_11,Typ_A_11,Dom_B_11,CDS_B_11,Typ_B_11,Dom_C_11,CDS_C_11,Typ_C_11,switch_A2B_11,switch_B2C_11,switch_A2C_11,Dom_A_21,CDS_A_21,Typ_A_21,Dom_B_21,CDS_B_21,Typ_B_21,Dom_C_21,CDS_C_21,Typ_C_21,switch_A2B_21,switch_B2C_21,switch_A2C_21
E02000776,Redbridge,6,5,0.0376398779247202,False,0.3898458748866727,0.9222408026755852,Counter-led,0.40037950664136623,0.8812709030100334,Counter-led,0.4165995165189363,0.8973246565437455,Counter-led,False,False,False,0.3949367088607595,0.8886389201349831,Counter-led,0.4219948849104859,0.8796400449943758,Counter-led,0.3976608187134502,0.9055604589585172,Counter-led,False,False,False
E02000777,Redbridge,7,5,-0.0437436419125126,True,0.4621451104100946,0.9255474452554744,Counter-led,0.4624,0.9124087591240876,Counter-led,0.4114942528735632,0.9354838709677419,Counter-led,False,False,False,0.3434704830053667,0.905996758508914,Counter-led,0.3433628318584071,0.9157212317666127,Counter-led,0.3103850641773629,0.9427942794279428,Counter-led,False,False,False
E02000779,Redbridge,3,2,0.0539165818921668,False,0.3957738435179897,0.8942798774259448,Counter-led,0.3992273019961365,0.7931562819203268,Counter-led,0.3976356797420741,0.821270962047661,Counter-led,False,False,False,0.4418282548476454,0.8886153846153846,Counter-led,0.4481132075471698,0.7827692307692308,Counter-led,0.3987591652566272,0.8339604891815616,Counter-led,False,False,False
E02000780,Redbridge,4,3,0.0925737538148525,False,0.4357959542656112,0.865296803652968,Counter-led,0.421421889616464,0.8135464231354642,Counter-led,0.423030787684926,0.8361751922433969,Counter-led,False,False,False,0.5,0.0,Lateral,0.5,0.0,Lateral,0.5,0.0,Lateral,False,False,False
E02000781,Redbridge,7,5,-0.0061037639877924,False,0.4552631578947368,0.8775981524249422,Counter-led,0.45827814569536424,0.871824480369515,Counter-led,0.419863373620599,0.8955294117647059,Counter-led,False,False,False,0.4700729927007299,0.8873056994818653,Counter-led,0.46652110625909754,0.8898963730569949,Counter-led,0.404040404040404,0.9244108492663407,Counter-led,False,False,False
E02000782,Redbridge,4,3,-0.1037639877924719,False,0.4314652261985145,0.8209534368070953,Counter-led,0.4266263237518911,0.7328159645232816,Counter-led,0.414167198468411,0.764763299170327,Counter-led,False,False,False,0.3714859437751004,0.93142144638404,Counter-led,0.35855728429985856,0.8815461346633416,Counter-led,0.3605911330049261,0.9144144144144144,Counter-led,False,False,False
E02000783,Redbridge,3,3,-0.0132248219735504,False,0.4345991561181435,0.9171826625386996,Counter-led,0.37747653806047965,0.7422600619195047,Counter-led,0.3767857142857143,0.7708189951823813,Counter-led,False,False,False,0.3893805309734513,0.8450854700854701,Counter-led,0.3948019801980198,0.8632478632478633,Counter-led,0.382532751091703,0.8994501178318932,Counter-led,False,False,False
E02000784,Richmond upon Thames,10,8,-0.0264496439471007,False,0.4782270606531882,0.8579052701801201,Counter-led,0.4562770562770563,0.7705136757838559,Counter-led,0.4968078932095183,0.8335752298016449,Symmetric,False,True,True,0.5120481927710844,0.8052668052668053,Symmetric,0.500886524822695,0.7817047817047817,Symmetric,0.5855752718946766,0.8472356935014549,Cascade-led,False,True,True
E02000785,Richmond upon Thames,10,10,-0.0111902339776195,False,0.4488255033557047,0.7650834403080873,Lateral,0.4756756756756757,0.9499358151476252,Counter-led,0.5059852670349908,0.9653333333333334,Symmetric,True,True,True,0.4426086956521739,0.7671781187458305,Lateral,0.46811492641906094,0.951967978652435,Counter-led,0.5764654032613487,0.9692439128577531,Cascade-led,True,True,True
E02000786,Richmond upon Thames,9,8,0.0274669379450661,False,0.4092777451556078,0.8549196787148594,Counter-led,0.4037227214377407,0.7821285140562249,Counter-led,0.5010771219302025,0.8424682395644283,Symmetric,False,True,True,0.4111261872455902,0.8461538461538461,Counter-led,0.40307242136064375,0.7847301951779564,Counter-led,0.5477047704770477,0.8556026184058529,Cascade-led,False,True,True
E02000787,Richmond upon Thames,9,7,-0.0457782299084436,False,0.4124293785310734,0.8100686498855835,Counter-led,0.44357272178636087,0.9479405034324943,Counter-led,0.4851729818780889,0.963874553394204,Symmetric,False,True,True,0.4163237311385459,0.8413156376226197,Counter-led,0.43040293040293043,0.9451817657241778,Counter-led,0.5346303501945525,0.9643527204502814,Cascade-led,False,True,True
E02000788,Richmond upon Thames,10,9,0.0213631739572737,False,0.3915391539153915,0.7426470588235294,Lateral,0.42624113475177305,0.9425133689839572,Counter-led,0.4843989769820971,0.9578637922586967,Symmetric,True,True,True,0.4214123006833713,0.7434377646062659,Lateral,0.43418647166361973,0.9263336155800169,Counter-led,0.5488810365135454,0.9512605042016806,Cascade-led,True,True,True
E02000789,Richmond upon Thames,9,8,-0.0040691759918616,False,0.3911368015414258,0.8205533596837945,Counter-led,0.41139804096170973,0.8877470355731225,Counter-led,0.4336399474375821,0.9146634615384616,Counter-led,False,False,False,0.3927203065134099,0.82922954725973,Counter-led,0.4101851851851852,0.857823669579031,Counter-led,0.5057324840764331,0.8976558033161807,Symmetric,False,True,True
E02000790,Richmond upon Thames,10,10,0.0020345879959308,False,0.3838951310861423,0.5014084507042254,Lateral,0.4537987679671458,0.9145539906103286,Counter-led,0.4929971988795518,0.9400921658986175,Symmetric,True,True,True,0.4097331240188383,0.6125,Lateral,0.45549738219895286,0.9182692307692307,Counter-led,0.547316384180791,0.9433710859427049,Cascade-led,True,True,True
E02000791,Richmond upon Thames,10,9,0.0233977619532044,False,0.4587884806355511,0.6892539356605065,Lateral,0.45476190476190476,0.8624229979466119,Counter-led,0.4646754738655945,0.8964984552008239,Counter-led,True,False,True,0.4588364434687157,0.6834208552138035,Lateral,0.46444249341527655,0.854463615903976,Counter-led,0.5356308411214953,0.8982161594963274,Cascade-led,True,True,True
E02000792,Richmond upon Thames,10,9,0.0305188199389623,False,0.4485842026825633,0.5209627329192547,Lateral,0.464746772591857,0.781832298136646,Counter-led,0.4944841012329656,0.8457738748627881,Symmetric,True,True,True,0.395007342143906,0.5434956105347167,Lateral,0.42650103519668736,0.770949720670391,Counter-led,0.5263509006004002,0.8393057110862262,Cascade-led,True,True,True
E02000793,Richmond upon Thames,9,8,-0.0437436419125127,True,0.4906284454244763,0.8857421875,Symmetric,0.4871508379888268,0.8740234375,Symmetric,0.5109649122807017,0.9138276553106213,Symmetric,False,False,False,0.487248322147651,0.861271676300578,Symmetric,0.49595687331536387,0.8578034682080925,Symmetric,0.6054474708171206,0.9126420454545454,Cascade-led,False,True,True
E02000794,Richmond upon Thames,10,9,0.0183112919633773,False,0.4738461538461538,0.5546075085324232,Lateral,0.5086021505376344,0.7935153583617748,Symmetric,0.5347274085138163,0.846932321315623,Cascade-led,True,True,True,0.3637901861252115,0.556497175141243,Lateral,0.4329268292682927,0.7721280602636534,Counter-led,0.5456692913385827,0.83994708994709,Cascade-led,True,True,True
E02000795,Richmond upon Thames,10,8,0.0091556459816887,False,0.5183946488294314,0.6281512605042017,Lateral,0.541782729805014,0.7542016806722689,Cascade-led,0.5449392712550607,0.8407079646017699,Cascade-led,True,False,True,0.379381443298969,0.6139240506329114,Lateral,0.4430769230769231,0.8227848101265823,Counter-led,0.5387673956262425,0.8778359511343804,Cascade-led,True,True,True
E02000796,Richmond upon Thames,8,6,-0.0946083418107832,False,0.4870651204281891,0.9436026936026936,Symmetric,0.4865831842576029,0.9410774410774411,Symmetric,0.4865831842576029,0.6674626865671642,Lateral,False,True,True,0.468013468013468,0.9428571428571428,Counter-led,0.4659977703455964,0.9492063492063492,Counter-led,0.4659977703455964,0.6407142857142857,Lateral,False,True,True
E02000797,Richmond upon Thames,10,9,0.0122075279755848,False,0.4462705436156763,0.5153094462540717,Lateral,0.5162364696086594,0.7824104234527687,Symmetric,0.5218352681039248,0.8441437237517498,Cascade-led,True,True,True,0.39453125,0.5089463220675944,Lateral,0.4325991189427313,0.752153744201458,Counter-led,0.5356531660011409,0.8241654913023038,Cascade-led,True,True,True
E02000798,Richmond upon Thames,10,8,-0.0376398779247202,False,0.4736164736164736,0.4977578475336323,Lateral,0.5320970042796006,0.8981422165278667,Cascade-led,0.567005076142132,0.9253170502583372,Cascade-led,True,False,True,0.4137447405329593,0.5583398590446359,Lateral,0.4609865470852018,0.8731401722787784,Counter-led,0.5533294048320566,0.9128563743948359,Cascade-led,True,True,True
E02000799,Richmond upon Thames,10,10,0.0122075279755849,False,0.4871794871794871,0.4756097560975609,Lateral,0.5361736334405145,0.8923959827833573,Cascade-led,0.4551724137931034,0.9311926605504587,Counter-led,True,True,True,0.4227941176470588,0.4742807323452485,Lateral,0.4863013698630137,0.8910200523103748,Symmetric,0.4611260053619302,0.9371859296482412,Counter-led,True,True,True
E02000800,Richmond upon Thames,7,5,0.0233977619532044,False,0.5216,0.9370314842578712,Cascade-led,0.5258899676375405,0.9265367316341829,Cascade-led,0.4590964590964591,0.9435483870967742,Counter-led,False,True,True,0.5772357723577236,0.9609375,Cascade-led,0.5763747454175153,0.958984375,Cascade-led,0.4649933949801849,0.9730077120822622,Counter-led,False,True,True
E02000801,Richmond upon Thames,10,10,0.0020345879959309,False,0.381404174573055,0.4366197183098591,Lateral,0.44961977186311786,0.8715824357912179,Counter-led,0.5039473684210526,0.9074626865671642,Symmetric,True,True,True,0.3333333333333333,0.4429319371727748,Lateral,0.4282380396732789,0.8973821989528796,Counter-led,0.546242774566474,0.9338731443994602,Cascade-led,True,True,True
