msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt,Delta_Net_Cascade,Delta_CFI_Churn,Delta_CFI_Rate,Delta_Pct_Inflow_Wealthier,Delta_Net_Counter,Delta_Counter_Churn,Delta_Counter_Rate,Delta_Pct_Outflow_Wealthier,Cascade_Dominance_11,Cross_Decile_Share_11,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_11,Sign_Concordance_21,Delta_Cascade_Dominance,Delta_Cross_Decile_Share,Wealth_Decile_National,Inflow_Wealthier_nat_11,Outflow_Poorer_nat_11,Outflow_Wealthier_nat_11,Inflow_Poorer_nat_11,Total_Inflow_nat_11,Total_Outflow_nat_11,Ext_Inflow_nat_11,Ext_Outflow_nat_11,Total_Migration_nat_11,CFI_Churn_nat_11,CFI_Rate_nat_11,Net_Cascade_nat_11,Pct_Inflow_Wealthier_nat_11,Counter_Churn_nat_11,Counter_Rate_nat_11,Net_Counter_nat_11,Cascade_Dominance_nat_11,Ext_Net_nat_11,Inflow_Wealthier_nat_21,Outflow_Poorer_nat_21,Outflow_Wealthier_nat_21,Inflow_Poorer_nat_21,Total_Inflow_nat_21,Total_Outflow_nat_21,Ext_Inflow_nat_21,Ext_Outflow_nat_21,Total_Migration_nat_21,CFI_Churn_nat_21,CFI_Rate_nat_21,Net_Cascade_nat_21,Pct_Inflow_Wealthier_nat_21,Counter_Churn_nat_21,Counter_Rate_nat_21,Net_Counter_nat_21,Cascade_Dominance_nat_21,Ext_Net_nat_21
E02000951,Wandsworth,6,7,22.9549845443609,16.914541554559044,534.0,631.0,0.54323499491353,0.641912512716175,0.098677517802645,-6.040442989801857,425.0,497.0,990,1068,2058,922.0,102.6360544217687,-72.0,42.92929292929293,458.0,457.0,969.0,1025.0,1994.0,915.0,104.9679037111334,1.0,47.26522187822497,479.0,437.0,916.0,101.71185617103984,42.0,44.8501872659176,454.0,400.0,854.0,91.07321965897692,54.0,44.29268292682927,-120.0,397.0,517.0,73.0,-7.0,2.3318492893646976,4.335928948932043,12.0,-62.0,-10.638636512062916,-0.5575043390883252,0.5016322089227421,0.8931000971817298,0.5172413793103449,0.8871614844533601,divergent,concordant,0.0156091703876027,-0.0059386127283697,4,755,387,809,352,1298,1381,308,313,2679,1142,109.0649496080627,368,58.16640986132512,1161,106.29637924598731,457,0.49587494572297003,-5,802,366,920,341,1284,1470,315,445,2754,1168,106.5838779956427,436,62.46105919003115,1261,113.91430646332607,579,0.48085631947303414,-130
E02000952,Wandsworth,5,6,24.138798061371265,19.61165995779906,485.0,550.0,0.4933875890132248,0.5595116988809766,0.0661241098677518,-4.527138103572206,576.0,253.0,897,881,1778,829.0,81.96175478065241,323.0,64.21404682274247,512.0,281.0,845.0,896.0,1741.0,793.0,82.63756461803561,231.0,60.591715976331365,518.0,217.0,735.0,63.22047244094488,301.0,58.796821793416576,510.0,239.0,749.0,70.01148765077542,271.0,56.91964285714286,81.0,443.0,362.0,-92.0,-36.0,0.6758098373831984,-3.62233084641111,-30.0,14.0,6.79101520983054,-1.8771789362737152,0.5300511508951407,0.8796400449943758,0.5142671854734111,0.8856978747846066,concordant,concordant,-0.0157839654217295,0.0060578297902308,4,717,332,684,290,1175,1149,278,268,2324,1049,102.42857142857143,385,61.02127659574468,974,85.35283993115318,394,0.518536826495304,10,673,364,817,292,1150,1322,305,426,2472,1037,99.09870550161813,309,58.52173913043478,1109,96.50647249190939,525,0.4832246039142591,-121
E02000953,Wandsworth,7,9,18.42384611377753,12.053719261762414,662.0,790.0,0.6734486266531028,0.8036622583926755,0.1302136317395726,-6.370126852015115,495.0,582.0,1144,1055,2199,1077.0,131.00954979536152,-87.0,43.269230769230774,357.0,580.0,1000.0,1088.0,2088.0,937.0,99.16666666666669,-223.0,35.699999999999996,380.0,563.0,943.0,97.28967712596636,-183.0,36.018957345971565,379.0,575.0,954.0,104.37021072796936,-196.0,34.83455882352941,-650.0,151.0,801.0,-136.0,-140.0,-31.842883128694837,-7.569230769230778,-13.0,11.0,7.080533602003001,-1.1843985224421516,0.5331683168316832,0.918599363346976,0.4955050237969328,0.9056513409961686,concordant,concordant,-0.0376632930347503,-0.0129480223508072,5,969,578,657,525,1614,1321,470,266,2935,1547,190.82862010221464,391,60.03717472118959,1182,117.52129471890972,132,0.5668743129351411,204,838,549,963,542,1466,1665,466,577,3131,1387,146.93771957840946,289,57.16234652114598,1505,166.70265091025232,421,0.47959889349930845,-111
E02000954,Wandsworth,7,7,19.741198908072793,16.686362232588067,621.0,641.0,0.6317395727365208,0.6520854526958291,0.0203458799593082,-3.054836675484726,172.0,473.0,777,785,1562,645.0,52.08450704225352,-301.0,22.136422136422137,173.0,580.0,799.0,915.0,1714.0,753.0,58.5414235705951,-407.0,21.65206508135169,218.0,504.0,722.0,70.34058898847631,-286.0,27.77070063694267,247.0,498.0,745.0,71.76546091015169,-251.0,26.994535519125684,-250.0,264.0,514.0,-106.0,108.0,6.45691652834158,-0.484357055070447,35.0,23.0,1.4248719216753756,-0.776165117816987,0.4718361375274323,0.8751600512163893,0.5026702269692924,0.8739789964994166,concordant,concordant,0.0308340894418601,-0.0011810547169727,5,395,457,437,486,995,993,218,208,1988,852,90.8023138832998,-62,39.698492462311556,923,106.83199195171026,-49,0.48,10,378,545,595,483,998,1259,199,344,2257,923,91.27603012848914,-167,37.87575150300601,1078,127.33052724856003,112,0.4612693653173413,-145
E02000955,Wandsworth,4,4,29.05807649091451,25.777324765276283,384.0,338.0,0.3906408952187182,0.3438453713123092,-0.0467955239064089,-3.2807517256382255,544.0,106.0,783,885,1668,650.0,34.57074340527578,438.0,69.47637292464879,597.0,152.0,825.0,932.0,1757.0,749.0,51.64712578258395,445.0,72.36363636363636,640.0,111.0,751.0,42.589928057553955,529.0,72.31638418079096,674.0,138.0,812.0,52.937962435970405,536.0,72.3175965665236,505.0,646.0,141.0,7.0,99.0,17.07638237730817,2.887263438987574,7.0,61.0,10.34803437841645,0.0012123857326429,0.46395431834404,0.8399280575539568,0.4798206278026906,0.8884462151394422,concordant,concordant,0.0158663094586505,0.0485181575854853,3,624,104,739,109,962,1088,179,203,2050,728,31.65658536585366,520,64.86486486486487,848,39.29317073170732,630,0.4619289340101523,-24,680,150,1019,138,1031,1384,206,452,2415,830,42.2360248447205,530,65.95538312318138,1157,58.22857142857143,881,0.41771514846502267,-246
E02000956,Wandsworth,4,5,31.41774828423102,22.833442487684728,328.0,429.0,0.3336724313326551,0.4364191251271617,0.1027466937945066,-8.584305796546293,956.0,129.0,1242,1116,2358,1085.0,52.30025445292621,827.0,76.97262479871175,806.0,182.0,1088.0,1202.0,2290.0,988.0,64.05764192139738,624.0,74.08088235294117,826.0,149.0,975.0,52.19423240033927,677.0,74.01433691756273,898.0,177.0,1075.0,69.40873362445414,721.0,74.70881863560732,380.0,704.0,324.0,-203.0,-97.0,11.757387468471164,-2.891742445770575,44.0,100.0,17.214501224114876,0.6944817180445853,0.5266990291262136,0.8736217133163698,0.4789142026175472,0.9008733624454148,concordant,concordant,-0.0477848265086663,0.0272516491290449,3,1094,129,905,144,1572,1343,330,227,2915,1223,48.41372212692968,965,69.59287531806616,1049,44.706689536878216,761,0.5382922535211268,103,964,182,1245,174,1395,1724,307,522,3119,1146,56.25136261622315,782,69.10394265232975,1419,69.45495351074062,1071,0.44678362573099417,-215
E02000957,Wandsworth,5,6,27.836248437057325,19.243999097065466,415.0,569.0,0.422177009155646,0.5788402848423194,0.1566632756866734,-8.592249339991863,762.0,484.0,1344,1247,2591,1246.0,142.34195291393286,278.0,56.69642857142857,678.0,552.0,1466.0,1612.0,3078.0,1230.0,121.5906432748538,126.0,46.24829467939973,613.0,415.0,1028.0,98.18409880355075,198.0,49.1579791499599,866.0,592.0,1458.0,166.56010396361273,274.0,53.72208436724566,-143.0,577.0,720.0,-152.0,-16.0,-20.751309639079057,-10.448133892028842,76.0,430.0,68.37600516006198,4.564105217285757,0.5479331574318381,0.8776534156696256,0.4575892857142857,0.8732943469785575,concordant,concordant,-0.0903438717175524,-0.0043590686910681,3,1209,190,1042,153,1683,1592,339,345,3275,1399,70.14045801526717,1019,71.83600713012478,1195,48.67969465648855,889,0.5393215111796453,-6,1176,252,1522,296,1861,2161,395,549,4022,1428,73.68274490303331,924,63.191832348199895,1818,112.01193436101443,1226,0.4399260628465804,-154
E02000958,Wandsworth,7,7,20.78405996614678,15.490504752089771,597.0,684.0,0.6073245167853509,0.6958290946083419,0.0885045778229909,-5.29355521405701,121.0,577.0,639,867,1506,698.0,46.35922974767596,-456.0,18.9358372456964,103.0,498.0,612.0,800.0,1412.0,601.0,36.327195467422094,-395.0,16.830065359477125,230.0,427.0,657.0,65.2124833997344,-197.0,26.52825836216839,216.0,418.0,634.0,63.94334277620396,-202.0,27.0,-325.0,153.0,478.0,61.0,-97.0,-10.032034280253868,-2.1057718862192765,-5.0,-23.0,-1.2691406235304328,0.4717416378316095,0.5151291512915129,0.899734395750332,0.4866396761133603,0.8746458923512748,concordant,concordant,-0.0284894751781525,-0.0250885033990572,5,376,566,448,405,889,1083,250,216,1972,942,107.91886409736308,-190,42.29471316085489,853,92.00811359026369,43,0.5247910863509749,34,379,484,545,406,883,1118,271,318,2001,863,91.67216391804098,-105,42.92185730464326,951,110.57971014492753,139,0.4757442116868798,-47
E02000959,Wandsworth,4,6,30.43012726669432,20.70418861868905,353.0,506.0,0.3591047812817904,0.5147507629704985,0.155645981688708,-9.725938648005272,501.0,147.0,725,788,1513,648.0,48.67614011896894,354.0,69.10344827586206,582.0,174.0,881.0,774.0,1655.0,756.0,61.18912386706948,408.0,66.06129398410897,551.0,139.0,690.0,50.62062128222075,412.0,69.9238578680203,531.0,184.0,715.0,59.03564954682779,347.0,68.6046511627907,0.0,358.0,358.0,54.0,108.0,12.512983748100543,-3.042154291753093,-65.0,25.0,8.415028264607038,-1.319206705229604,0.484304932735426,0.88433575677462,0.5139360978925901,0.888821752265861,concordant,concordant,0.029631165157164,0.004485995491241,3,570,146,645,139,875,973,150,185,1848,716,45.032467532467535,424,65.14285714285715,784,48.51461038961039,506,0.47733333333333333,-35,659,174,844,180,1036,1140,155,366,2176,833,52.69577205882353,485,63.61003861003861,1024,69.81617647058823,664,0.44857296715131934,-211
E02000960,Westminster,9,9,12.870541974622355,9.878800369198313,806.0,864.0,0.8199389623601221,0.8789420142421159,0.0590030518819938,-2.9917416054240427,16.0,624.0,626,752,1378,640.0,7.245283018867925,-608.0,2.5559105431309903,13.0,537.0,610.0,660.0,1270.0,550.0,5.496850393700788,-524.0,2.1311475409836063,30.0,535.0,565.0,11.64731494920174,-505.0,3.98936170212766,30.0,521.0,551.0,12.307086614173228,-491.0,4.545454545454546,-480.0,28.0,508.0,84.0,-90.0,-1.748432625167137,-0.424763002147384,14.0,-14.0,0.6597716649714886,0.5560928433268857,0.5311203319502075,0.874455732946299,0.4995458673932788,0.8669291338582678,concordant,concordant,-0.0315744645569286,-0.0075265990880312,7,54,765,74,665,771,910,145,158,1681,819,24.574657941701368,-711,7.003891050583658,739,29.274241522903033,-591,0.5256739409499358,-13,45,712,88,641,739,842,129,182,1581,757,20.265654648956357,-667,6.089309878213803,729,35.6786843769766,-553,0.509421265141319,-53
E02000961,Westminster,6,7,21.15320674327473,16.046753796811622,589.0,659.0,0.5991861648016277,0.6703967446592065,0.0712105798575788,-5.106452946463108,489.0,365.0,988,1062,2050,854.0,87.06585365853658,124.0,49.49392712550607,623.0,397.0,1400.0,1015.0,2415.0,1020.0,102.4144927536232,226.0,44.5,588.0,386.0,974.0,110.7160975609756,202.0,55.36723163841808,503.0,654.0,1157.0,136.21614906832298,-151.0,49.556650246305416,18.0,474.0,456.0,102.0,166.0,15.348639095086613,-4.993927125506069,-353.0,183.0,25.50005150734738,-5.810581392112667,0.4671772428884026,0.8917073170731707,0.4685346807533302,0.9014492753623188,concordant,divergent,0.0013574378649276,0.0097419582891481,5,546,456,714,472,1154,1313,166,251,2467,1002,100.92257802999595,90,47.313691507798964,1186,136.60640453992704,242,0.4579524680073126,-85,676,496,659,760,1660,1313,260,298,2973,1172,112.78035654221326,180,40.72289156626506,1419,168.4628321560713,-101,0.45233500578927055,-38
E02000962,Westminster,8,7,17.355233016001854,16.47128509812379,692.0,644.0,0.7039674465920651,0.6551373346897253,-0.0488301119023397,-0.8839479178780643,179.0,625.0,840,976,1816,804.0,61.605176211453745,-446.0,21.30952380952381,180.0,620.0,873.0,950.0,1823.0,800.0,61.2177729018102,-440.0,20.61855670103093,213.0,561.0,774.0,65.8001101321586,-348.0,21.82377049180328,225.0,594.0,819.0,73.31321996708722,-369.0,23.684210526315788,-16.0,362.0,378.0,6.0,-4.0,-0.3874033096435454,-0.690967108492881,-21.0,45.0,7.513109834928628,1.8604400345125072,0.5095057034220533,0.8689427312775331,0.4941321803582458,0.8880965441579813,concordant,concordant,-0.0153735230638074,0.0191538128804482,6,196,608,237,529,1055,1132,215,156,2187,804,54.48925468678555,-412,18.578199052132703,766,57.32647462277092,-292,0.5121019108280255,59,191,599,236,575,1055,1174,182,224,2229,790,51.32750112157918,-408,18.104265402843602,811,60.87931807985644,-339,0.4934415990006246,-42
E02000963,Westminster,1,2,47.67014181318151,33.100005077522894,37.0,122.0,0.0376398779247202,0.1241098677517802,0.08646998982706,-14.570136735658616,593.0,0.0,861,946,1807,593.0,0.0,593.0,68.87340301974449,527.0,0.0,711.0,755.0,1466.0,527.0,0.0,527.0,74.1209563994374,720.0,0.0,720.0,0.0,720.0,76.10993657505286,595.0,0.0,595.0,0.0,595.0,78.80794701986756,386.0,521.0,135.0,-66.0,-66.0,0.0,5.247553379692917,-125.0,-125.0,0.0,2.698010444814699,0.4516374714394516,0.7266187050359713,0.4696969696969697,0.7653478854024557,concordant,concordant,0.018059498257518,0.0387291803664844,1,715,0,875,0,999,1115,138,169,2114,715,0.0,715,71.57157157157157,875,0.0,875,0.449685534591195,-31,641,0,838,0,834,1004,123,249,1838,641,0.0,641,76.85851318944844,838,0.0,838,0.43340094658553074,-126
E02000964,Westminster,1,3,44.77394609450952,29.667481932126364,71.0,212.0,0.0722278738555442,0.2156663275686673,0.143438453713123,-15.106464162383157,1063.0,0.0,1388,1394,2782,1063.0,0.0,1063.0,76.5850144092219,934.0,0.0,1094.0,1186.0,2280.0,934.0,0.0,934.0,85.37477148080438,1105.0,0.0,1105.0,0.0,1105.0,79.26829268292683,975.0,0.0,975.0,0.0,975.0,82.20910623946037,384.0,697.0,313.0,-129.0,-129.0,0.0,8.789757071582486,-130.0,-130.0,0.0,2.940813556533542,0.4903136531365313,0.7792954708842559,0.4892613933996857,0.837280701754386,concordant,concordant,-0.0010522597368456,0.05798523087013,1,1364,0,1314,0,1690,1638,302,244,3328,1364,0.0,1364,80.71005917159763,1314,0.0,1314,0.5093353248693054,58,1167,0,1320,0,1347,1547,253,361,2894,1167,0.0,1167,86.63697104677061,1320,0.0,1320,0.4692400482509047,-108
E02000965,Westminster,7,8,20.03190121618176,15.313459289496912,617.0,691.0,0.6276703967446592,0.7029501525940997,0.0752797558494404,-4.7184419266848465,376.0,738.0,1243,1190,2433,1114.0,114.0517879161529,-362.0,30.24939662107804,291.0,749.0,1047.0,1177.0,2224.0,1040.0,98.00314748201438,-458.0,27.793696275071632,354.0,737.0,1091.0,107.23304562268804,-383.0,29.747899159663863,290.0,639.0,929.0,83.3228417266187,-349.0,24.63891248937978,-627.0,216.0,843.0,-96.0,-74.0,-16.04864043413852,-2.4557003460064095,34.0,-162.0,-23.910203896069333,-5.108986670284082,0.5052154195011338,0.906288532675709,0.5281868969019807,0.885341726618705,concordant,concordant,0.0229714774008469,-0.0209468060570039,5,685,689,616,671,1540,1425,297,235,2965,1374,159.1787521079258,-4,44.48051948051948,1287,139.40505902192243,-55,0.5163472378804961,62,617,622,635,595,1352,1500,305,323,2852,1239,134.56311360448808,-5,45.63609467455622,1230,132.47720897615707,40,0.5018226002430134,-18
E02000966,Westminster,8,9,15.86646513016412,11.8888945846984,734.0,794.0,0.7466937945066124,0.8077314343845371,0.0610376398779246,-3.977570545465719,154.0,864.0,1107,1132,2239,1018.0,59.42652970075927,-710.0,13.911472448057811,144.0,750.0,1011.0,1052.0,2063.0,894.0,52.350945225399904,-606.0,14.243323442136498,158.0,839.0,997.0,59.20589548905762,-681.0,13.957597173144876,162.0,772.0,934.0,60.62239457101309,-610.0,15.399239543726235,-839.0,33.0,872.0,104.0,-124.0,-7.0755844753593635,0.3318509940786871,71.0,-63.0,1.4164990819554717,1.4416423705813592,0.5052109181141439,0.899955337204109,0.4890590809628009,0.8860882210373243,concordant,concordant,-0.0161518371513429,-0.0138671161667847,6,180,843,176,817,1296,1427,189,295,2723,1023,55.7253029746603,-663,13.88888888888889,993,52.80646345941976,-641,0.5074404761904762,-106,167,733,181,748,1293,1444,282,392,2737,900,44.72451589331385,-566,12.915699922660478,929,49.46583850931677,-567,0.4920721705850191,-110
E02000967,Westminster,9,9,12.805781013856496,9.32516913738765,810.0,881.0,0.8240081383519837,0.896236012207528,0.0722278738555443,-3.4806118764688456,28.0,879.0,876,1033,1909,907.0,12.892613933996858,-851.0,3.1963470319634704,21.0,795.0,705.0,986.0,1691.0,816.0,9.872856298048491,-774.0,2.9787234042553195,24.0,705.0,729.0,8.863279203771608,-681.0,2.3233301064859635,19.0,603.0,622.0,6.775280898876405,-584.0,1.9269776876267748,-738.0,29.0,767.0,77.0,-91.0,-3.019757635948366,-0.2176236277081509,97.0,-107.0,-2.087998304895203,-0.3963524188591887,0.55440097799511,0.856993190151912,0.5674547983310153,0.8503843879361325,concordant,concordant,0.0130538203359052,-0.0066088022157795,7,67,1040,64,995,1191,1209,315,176,2400,1107,29.033333333333335,-973,5.625524769101595,1059,26.533333333333335,-931,0.5110803324099723,139,49,1012,99,844,964,1216,259,230,2180,1061,22.74678899082569,-963,5.08298755186722,943,38.32844036697248,-745,0.529441117764471,29
E02000968,Westminster,1,1,46.633238366308646,41.57188322442906,45.0,13.0,0.0457782299084435,0.0132248219735503,-0.0325534079348931,-5.061355141879588,816.0,0.0,992,1396,2388,816.0,0.0,816.0,82.25806451612904,856.0,0.0,989.0,1322.0,2311.0,856.0,0.0,856.0,86.5520728008089,1094.0,0.0,1094.0,0.0,1094.0,78.36676217765043,1143.0,0.0,1143.0,0.0,1143.0,86.45990922844176,854.0,854.0,0.0,40.0,40.0,0.0,4.294008284679862,49.0,49.0,0.0,8.09314705079133,0.4272251308900524,0.7998324958123953,0.4282141070535267,0.8649935093033319,concordant,concordant,0.0009889761634743,0.0651610134909365,1,1036,0,1268,0,1216,1583,224,187,2799,1036,0.0,1036,85.19736842105263,1268,0.0,1268,0.4496527777777778,37,1132,0,1427,0,1276,1613,287,291,2889,1132,0.0,1132,88.71473354231975,1427,0.0,1427,0.4423602969910121,-4
E02000969,Westminster,1,1,42.987912226720645,38.760282162588794,89.0,38.0,0.0905391658189216,0.0386571719226856,-0.051881993896236,-4.227630064131851,727.0,0.0,970,1094,2064,727.0,0.0,727.0,74.94845360824742,564.0,0.0,738.0,798.0,1536.0,564.0,0.0,564.0,76.42276422764228,836.0,0.0,836.0,0.0,836.0,76.41681901279708,649.0,0.0,649.0,0.0,649.0,81.32832080200501,624.0,624.0,0.0,-163.0,-163.0,0.0,1.4743106193948563,-187.0,-187.0,0.0,4.911501789207932,0.4651311580294305,0.7572674418604651,0.4649629018961253,0.7897135416666666,concordant,concordant,-0.0001682561333052,0.0324460998062015,1,866,0,993,0,1114,1258,144,164,2372,866,0.0,866,77.737881508079,993,0.0,993,0.4658418504572351,-20,740,0,902,0,920,1065,182,267,1985,740,0.0,740,80.43478260869566,902,0.0,902,0.45066991473812423,-85
E02000970,Westminster,9,9,12.733477150840477,9.603868243912096,813.0,874.0,0.82706002034588,0.8891149542217701,0.0620549338758901,-3.129608906928379,19.0,950.0,851,1128,1979,969.0,9.120768064679131,-931.0,2.2326674500587544,7.0,786.0,804.0,946.0,1750.0,793.0,3.144,-779.0,0.8706467661691543,33.0,691.0,724.0,11.522486104092977,-658.0,2.925531914893617,17.0,630.0,647.0,6.12,-613.0,1.7970401691331923,-669.0,65.0,734.0,152.0,-176.0,-5.976768064679131,-1.3620206838896003,45.0,-77.0,-5.402486104092977,-1.1284917457604249,0.5723567631423508,0.8554825669530066,0.5506944444444445,0.8228571428571428,concordant,concordant,-0.0216623186979063,-0.0326254240958637,7,75,1177,87,960,1146,1379,295,251,2525,1252,34.960396039603964,-1102,6.544502617801047,1047,33.07722772277228,-873,0.5445846020008699,44,107,1050,71,818,1002,1234,198,288,2236,1157,50.24597495527728,-943,10.67864271457086,889,25.974060822898032,-747,0.5654936461388075,-90
E02000971,Westminster,7,7,17.627172216936252,15.57238404964376,687.0,679.0,0.698880976602238,0.6907426246185148,-0.0081383519837232,-2.0547881672924913,319.0,794.0,1071,1360,2431,1113.0,104.19004524886878,-475.0,29.785247432306257,265.0,619.0,1179.0,1160.0,2339.0,884.0,70.13039760581445,-354.0,22.476675148430875,370.0,560.0,930.0,85.23241464417934,-190.0,27.205882352941178,335.0,697.0,1032.0,99.82684908080375,-362.0,28.879310344827587,-225.0,353.0,578.0,121.0,-229.0,-34.05964764305433,-7.308572283875382,-172.0,102.0,14.594434436624413,1.6734279918864097,0.5447870778267254,0.8403948992184286,0.4613778705636743,0.8191534843950407,concordant,concordant,-0.0834092072630511,-0.0212414148233879,6,277,978,275,749,1424,1552,353,192,2976,1255,91.03024193548387,-701,19.452247191011235,1024,69.21202956989248,-474,0.550680122860904,161,221,809,271,910,1497,1459,318,299,2956,1030,60.483423545331526,-588,14.762859051436205,1181,83.42692828146143,-639,0.4658525554047942,19
E02000972,Westminster,6,6,22.762904041870673,20.047615885147696,541.0,535.0,0.5503560528992879,0.5442522889114955,-0.0061037639877924,-2.715288156722977,499.0,499.0,1159,1052,2211,998.0,112.61917684305745,0.0,43.05435720448663,400.0,425.0,991.0,1014.0,2005.0,825.0,84.78802992518703,-25.0,40.363269424823415,402.0,505.0,907.0,91.8181818181818,-103.0,38.21292775665399,454.0,495.0,949.0,112.0847880299252,-41.0,44.773175542406314,26.0,403.0,377.0,-25.0,-173.0,-27.831146917870413,-2.6910877796632136,62.0,42.0,20.266606211743408,6.560247785752324,0.5238845144356955,0.8616010854816825,0.4650507328072153,0.884788029925187,zero,concordant,-0.0588337816284801,0.0231869444435045,4,964,421,617,430,1595,1237,436,185,2832,1385,143.30649717514123,543,60.438871473354226,1047,93.68290960451978,187,0.5694901315789473,251,721,363,812,398,1293,1336,302,322,2629,1084,99.55230125523012,358,55.761794276875484,1210,122.92734880182579,414,0.47253705318221445,-20
E02000973,Westminster,5,7,25.753076710980444,17.76054742126883,453.0,605.0,0.4608341810783316,0.6154628687690743,0.1546286876907426,-7.992529289711616,716.0,460.0,1139,1310,2449,1176.0,134.4875459371172,256.0,62.86215978928885,679.0,423.0,1197.0,1107.0,2304.0,1102.0,124.66015625,256.0,56.72514619883041,768.0,378.0,1146.0,118.53981216823192,390.0,58.62595419847329,619.0,454.0,1073.0,121.97309027777776,165.0,55.91689250225835,-271.0,299.0,570.0,0.0,-74.0,-9.827389687117204,-6.137013590458444,-225.0,-73.0,3.4332781095458387,-2.7090616962149383,0.5064599483204134,0.9481420988158432,0.5066666666666667,0.9440104166666666,concordant,concordant,0.0002067183462532,-0.0041316821491765,4,791,487,821,407,1368,1547,229,237,2915,1278,132.14991423670668,304,57.82163742690059,1228,114.63018867924528,414,0.509976057462091,-8,868,453,855,488,1527,1476,330,369,3003,1321,130.93706293706293,415,56.843483955468244,1343,138.94105894105894,367,0.4958708708708709,-39
E02000974,Westminster,7,6,19.418615181067345,19.778714572508267,630.0,541.0,0.6408952187182095,0.5503560528992879,-0.0905391658189216,0.3600993914409223,260.0,813.0,956,1328,2284,1073.0,92.54816112084065,-553.0,27.19665271966527,280.0,567.0,1249.0,1013.0,2262.0,847.0,70.18567639257294,-287.0,22.41793434747798,293.0,498.0,791.0,63.88528896672504,-205.0,22.063253012048193,256.0,727.0,983.0,82.27763041556145,-471.0,25.271470878578477,219.0,612.0,393.0,266.0,-226.0,-22.362484728267702,-4.778718372187289,-266.0,192.0,18.392341448836405,3.2082178665302834,0.5756437768240343,0.8161120840630472,0.4628415300546448,0.8090185676392573,concordant,concordant,-0.1128022467693895,-0.0070935164237899,5,732,793,562,485,1351,1524,395,196,2875,1525,201.9046956521739,-61,54.18208734270911,1047,94.80695652173912,77,0.5929237947122862,199,740,532,621,691,1644,1309,395,296,2953,1272,133.3152726041314,208,45.01216545012166,1312,145.3135794107687,-70,0.49226006191950467,99
E02000975,Westminster,7,8,19.5138616112824,12.238303472149376,626.0,786.0,0.6368260427263479,0.7995930824008138,0.1627670396744659,-7.275558139133025,271.0,847.0,1105,1342,2447,1118.0,93.80343277482632,-576.0,24.524886877828052,227.0,756.0,1244.0,1210.0,2454.0,983.0,69.93154034229829,-529.0,18.2475884244373,265.0,636.0,901.0,68.87617490805067,-371.0,19.746646795827125,225.0,836.0,1061.0,76.65036674816626,-611.0,18.59504132231405,-791.0,147.0,938.0,47.0,-135.0,-23.87189243252803,-6.2772984533907525,-240.0,160.0,7.774191840115591,-1.151605473513076,0.5537394749876177,0.825091949325705,0.4809197651663405,0.8329258353708231,concordant,concordant,-0.0728197098212771,0.0078338860451181,5,652,801,550,618,1441,1578,336,236,3019,1453,172.98840675720436,-149,45.246356696738374,1168,112.58694932096721,-68,0.5543685616177032,100,622,733,609,822,1614,1559,370,349,3173,1355,143.68925307280176,-111,38.53779429987608,1431,157.76804286164514,-213,0.48636037329504667,21
E02000976,Westminster,6,7,23.173297298411423,17.89070033065659,530.0,597.0,0.5391658189216684,0.6073245167853509,0.0681586978636825,-5.282596967754834,614.0,738.0,1351,1664,3015,1352.0,150.29253731343283,-124.0,45.44781643227239,517.0,550.0,1255.0,1477.0,2732.0,1067.0,104.08125915080528,-33.0,41.19521912350598,758.0,629.0,1387.0,158.13665008291875,129.0,45.55288461538461,782.0,599.0,1381.0,171.45607613469986,183.0,52.94515910629654,-293.0,403.0,696.0,91.0,-285.0,-46.21127816262755,-4.252597308766411,54.0,-6.0,13.319426051781107,7.39227449091193,0.4936108068638189,0.908457711442786,0.4358660130718954,0.8960468521229868,divergent,divergent,-0.0577447937919234,-0.0124108593197992,4,964,610,1012,511,1670,1883,319,219,3553,1574,165.50520686743596,354,57.724550898203596,1523,145.54798761609908,501,0.5082337746206006,100,891,453,1164,487,1603,1818,348,341,3421,1344,117.983922829582,438,55.58328134747349,1651,165.70242619117218,677,0.44874791318864776,7
