msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt,Delta_Net_Cascade,Delta_CFI_Churn,Delta_CFI_Rate,Delta_Pct_Inflow_Wealthier,Delta_Net_Counter,Delta_Counter_Churn,Delta_Counter_Rate,Delta_Pct_Outflow_Wealthier,Cascade_Dominance_11,Cross_Decile_Share_11,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_11,Sign_Concordance_21,Delta_Cascade_Dominance,Delta_Cross_Decile_Share
E02000740,Newham,1,2,47.081519734474114,32.49887482259438,41.0,135.0,0.0417090539165818,0.1373346897253306,0.0956256358087487,-14.582644911879733,364.0,0.0,671,688,1359,364.0,0.0,364.0,54.24739195230999,317.0,0.0,485.0,633.0,1118.0,317.0,0.0,317.0,65.36082474226804,407.0,0.0,407.0,0.0,407.0,59.15697674418605,439.0,0.0,439.0,0.0,439.0,69.3522906793049,223.0,303.0,80.0,-47.0,-47.0,0.0,11.113432789958047,32.0,32.0,0.0,10.195313935118847,0.4721141374837873,0.5673289183222958,0.4193121693121693,0.6762075134168157,concordant,concordant,-0.052801968171617975,0.10887859509451991
E02000741,Newham,2,3,40.16931068635758,28.584588746053225,133.0,246.0,0.1353001017293998,0.2502543234994913,0.1149542217700915,-11.58472194030436,215.0,336.0,728,928,1656,551.0,43.6231884057971,-121.0,29.532967032967033,182.0,215.0,472.0,695.0,1167.0,397.0,33.53041988003427,-33.0,38.559322033898304,385.0,326.0,711.0,75.79106280193237,59.0,41.487068965517246,332.0,175.0,507.0,49.78577549271637,157.0,47.76978417266187,-115.0,174.0,289.0,88.0,-154.0,-10.092768525762828,9.026355000931272,98.0,-204.0,-26.005287309216,6.282715207144626,0.436608557844691,0.7620772946859904,0.4391592920353982,0.7746358183376179,divergent,divergent,0.0025507341907072267,0.012558523651627462
E02000742,Newham,2,2,40.595760675827606,31.15196406701328,125.0,172.0,0.1271617497456765,0.1749745676500508,0.0478128179043743,-9.443796608814324,298.0,246.0,815,778,1593,544.0,46.01883239171375,52.0,36.56441717791411,195.0,191.0,516.0,659.0,1175.0,386.0,31.697872340425533,4.0,37.7906976744186,339.0,273.0,612.0,58.09604519774011,66.0,43.573264781491,329.0,175.0,504.0,49.0,154.0,49.92412746585736,188.0,280.0,92.0,-48.0,-158.0,-14.320960051288218,1.2262804965044936,88.0,-108.0,-9.09604519774011,6.350862684366362,0.47058823529411764,0.7256748273697426,0.4337078651685393,0.7574468085106383,concordant,concordant,-0.03688037012557832,0.03177198114089563
E02000743,Newham,1,1,56.39671034324943,38.29495099524016,1.0,44.0,0.0010172939979654,0.0447609359104781,0.0437436419125127,-18.10175934800927,418.0,0.0,707,817,1524,418.0,0.0,418.0,59.12305516265912,445.0,0.0,735.0,890.0,1625.0,445.0,0.0,445.0,60.544217687074834,460.0,0.0,460.0,0.0,460.0,56.303549571603426,598.0,0.0,598.0,0.0,598.0,67.19101123595506,629.0,629.0,0.0,27.0,27.0,0.0,1.4211625244157133,138.0,138.0,0.0,10.887461664351633,0.4760820045558087,0.5761154855643045,0.42665388302972196,0.6418461538461538,concordant,concordant,-0.04942812152608672,0.06573066828184937
E02000744,Newham,1,1,48.559625891144606,35.410702959240645,31.0,74.0,0.0315361139369277,0.0752797558494405,0.0437436419125127,-13.14892293190396,492.0,0.0,894,879,1773,492.0,0.0,492.0,55.033557046979865,344.0,0.0,634.0,834.0,1468.0,344.0,0.0,344.0,54.25867507886435,527.0,0.0,527.0,0.0,527.0,59.954493742889646,525.0,0.0,525.0,0.0,525.0,62.94964028776978,503.0,503.0,0.0,-148.0,-148.0,0.0,-0.7748819681155155,-2.0,-2.0,0.0,2.9951465448801358,0.48282630029440626,0.5747320924985899,0.3958573072497123,0.5919618528610354,concordant,concordant,-0.08696899304469397,0.0172297603624455
E02000745,Newham,2,2,39.67531163370594,30.54680930560451,144.0,187.0,0.1464903357070193,0.190233977619532,0.0437436419125127,-9.12850232810143,278.0,295.0,732,786,1518,573.0,54.025032938076414,-17.0,37.97814207650273,323.0,222.0,704.0,617.0,1321.0,545.0,54.28160484481453,101.0,45.88068181818182,328.0,286.0,614.0,61.79710144927536,42.0,41.73027989821883,293.0,220.0,513.0,48.79636638909917,73.0,47.487844408427875,249.0,409.0,160.0,118.0,-28.0,0.2565719067381167,7.902539741679092,31.0,-101.0,-13.00073506017619,5.757564510209043,0.4827295703454086,0.7819499341238472,0.5151228733459358,0.8009084027252081,divergent,concordant,0.032393303000527174,0.018958468601360967
E02000746,Newham,1,2,43.99965947168789,32.287014017521905,77.0,143.0,0.0783316378433367,0.1454730417090539,0.0671414038657172,-11.712645454165989,450.0,0.0,654,686,1340,450.0,0.0,450.0,68.80733944954129,759.0,0.0,1082.0,623.0,1705.0,759.0,0.0,759.0,70.14787430683919,490.0,0.0,490.0,0.0,490.0,71.42857142857143,478.0,0.0,478.0,0.0,478.0,76.72552166934189,579.0,645.0,66.0,309.0,309.0,0.0,1.3405348572978966,-12.0,-12.0,0.0,5.296950240770457,0.4787234042553192,0.7014925373134329,0.6135812449474535,0.7255131964809384,concordant,concordant,0.1348578406921343,0.02402065916750551
E02000747,Newham,1,2,42.84179001564945,32.73259178990311,95.0,130.0,0.0966429298067141,0.1322482197355035,0.0356052899287894,-10.10919822574634,761.0,0.0,1215,1101,2316,761.0,0.0,761.0,62.63374485596708,866.0,0.0,1354.0,1282.0,2636.0,866.0,0.0,866.0,63.95864106351551,671.0,0.0,671.0,0.0,671.0,60.944595821980016,905.0,0.0,905.0,0.0,905.0,70.59282371294852,585.0,803.0,218.0,105.0,105.0,0.0,1.3248962075484272,234.0,234.0,0.0,9.6482278909685,0.5314245810055865,0.6183074265975821,0.48898927159796723,0.6718512898330804,concordant,concordant,-0.042435309407619304,0.05354386323549831
E02000748,Newham,3,4,34.914994552884615,26.135752044437588,229.0,329.0,0.2329603255340793,0.3346897253306205,0.1017293997965411,-8.779242508447027,96.0,492.0,605,809,1414,588.0,33.403111739745405,-396.0,15.867768595041325,75.0,325.0,396.0,518.0,914.0,400.0,26.668490153172865,-250.0,18.939393939393938,221.0,453.0,674.0,70.8012729844413,-232.0,27.317676143386898,150.0,287.0,437.0,47.10065645514223,-137.0,28.95752895752895,-296.0,55.0,351.0,146.0,-188.0,-6.7346215865725405,3.071625344352613,95.0,-237.0,-23.70061652929907,1.6398528141420528,0.4659270998415214,0.8925035360678925,0.4778972520908005,0.9157549234135668,concordant,concordant,0.011970152249279054,0.023251387345674335
E02000749,Newham,1,1,54.21514658071611,40.51207333333334,7.0,19.0,0.0071210579857578,0.0193285859613428,0.0122075279755849,-13.703073247382775,362.0,0.0,642,744,1386,362.0,0.0,362.0,56.38629283489096,358.0,0.0,648.0,702.0,1350.0,358.0,0.0,358.0,55.24691358024691,469.0,0.0,469.0,0.0,469.0,63.03763440860215,462.0,0.0,462.0,0.0,462.0,65.8119658119658,575.0,575.0,0.0,-4.0,-4.0,0.0,-1.139379254644048,-7.0,-7.0,0.0,2.7743314033636537,0.43561973525872444,0.5995670995670995,0.43658536585365854,0.6074074074074074,concordant,concordant,0.0009656305949340971,0.00784030784030787
E02000750,Newham,1,5,52.148174561598225,22.496705571338385,13.0,442.0,0.0132248219735503,0.4496439471007121,0.4364191251271617,-29.65146899025984,833.0,0.0,1251,1145,2396,833.0,0.0,833.0,66.58673061550759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,801.0,0.0,801.0,69.95633187772926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-833.0,-833.0,0.0,-66.58673061550759,-801.0,-801.0,0.0,-69.95633187772926,0.5097919216646267,0.6819699499165276,0.5,0.0,concordant,zero,-0.009791921664626724,-0.6819699499165276
E02000751,Redbridge,10,10,9.351764970255228,7.202862998102467,907.0,945.0,0.9226856561546288,0.9613428280773144,0.0386571719226855,-2.148901972152762,0.0,397.0,592,417,1009,397.0,0.0,-397.0,0.0,0.0,440.0,602.0,455.0,1057.0,440.0,0.0,-440.0,0.0,0.0,582.0,582.0,0.0,-582.0,0.0,0.0,595.0,595.0,0.0,-595.0,0.0,-430.0,0.0,430.0,-43.0,43.0,0.0,0.0,-13.0,13.0,0.0,0.0,0.40551583248212464,0.9702675916749257,0.4251207729468599,0.97918637653737,concordant,concordant,0.019604940464735265,0.00891878486244424
E02000752,Redbridge,3,3,35.756428016140866,28.57728497690845,206.0,247.0,0.2095625635808748,0.2512716174974567,0.0417090539165818,-7.1791430392324145,233.0,26.0,407,277,684,259.0,8.85672514619883,207.0,57.24815724815725,318.0,44.0,523.0,328.0,851.0,362.0,16.44183313748531,274.0,60.80305927342257,233.0,113.0,346.0,38.49269005847953,120.0,84.11552346570397,265.0,157.0,422.0,48.889541715628674,108.0,80.79268292682927,296.0,332.0,36.0,67.0,103.0,7.585107991286481,3.5549020252653207,-12.0,76.0,10.396851657149142,-3.3228405388747007,0.428099173553719,0.8845029239766082,0.461734693877551,0.9212690951821386,concordant,concordant,0.03363552032383199,0.036766171205530385
E02000753,Redbridge,5,5,24.85718127077224,23.510569328686167,472.0,403.0,0.4801627670396745,0.409969481180061,-0.0701932858596134,-1.3466119420860745,167.0,87.0,301,287,588,254.0,24.709183673469383,80.0,55.48172757475083,207.0,102.0,438.0,280.0,718.0,309.0,29.4066852367688,105.0,47.26027397260274,195.0,117.0,312.0,38.80102040816327,78.0,67.94425087108013,172.0,215.0,387.0,51.5041782729805,-43.0,61.42857142857143,82.0,189.0,107.0,25.0,55.0,4.697501563299419,-8.221453602148088,-121.0,75.0,12.703157864817236,-6.515679442508699,0.44876325088339225,0.9625850340136054,0.44396551724137934,0.9693593314763231,concordant,divergent,-0.0047977336420129135,0.006774297462717738
E02000754,Redbridge,8,8,15.83634904037267,14.505686512040183,735.0,718.0,0.7477110885045778,0.7304170905391658,-0.0172939979654119,-1.330662528332487,57.0,218.0,398,306,704,275.0,17.650568181818183,-161.0,14.321608040201006,46.0,192.0,388.0,270.0,658.0,238.0,13.422492401215806,-146.0,11.855670103092782,61.0,313.0,374.0,27.120738636363637,-252.0,19.934640522875817,64.0,316.0,380.0,30.735562310030396,-252.0,23.703703703703702,-120.0,65.0,185.0,15.0,-37.0,-4.228075780602378,-2.465937937108224,0.0,6.0,3.614823673666759,3.769063180827885,0.423728813559322,0.921875,0.3851132686084142,0.939209726443769,concordant,concordant,-0.0386155449509078,0.01733472644376899
E02000755,Redbridge,7,7,18.239461278267537,16.18405319148936,666.0,653.0,0.6775178026449644,0.6642929806714141,-0.0132248219735503,-2.055408086778172,83.0,115.0,357,256,613,198.0,15.570962479608482,-32.0,23.24929971988795,93.0,102.0,313.0,198.0,511.0,195.0,18.563600782778867,-9.0,29.71246006389776,69.0,200.0,269.0,22.512234910277325,-131.0,26.953125,43.0,147.0,190.0,12.36986301369863,-104.0,21.71717171717172,-4.0,101.0,105.0,23.0,-3.0,2.9926383031703843,6.4631603440098075,27.0,-79.0,-10.142371896578695,-5.23595328282828,0.42398286937901497,0.7618270799347472,0.5064935064935064,0.7534246575342466,concordant,concordant,0.08251063711449147,-0.008402422400500598
E02000756,Redbridge,7,7,19.096984676167853,16.160764657677124,639.0,654.0,0.6500508646998983,0.6653102746693794,0.0152594099694811,-2.9362200184907294,178.0,342.0,883,703,1586,520.0,38.383354350567465,-164.0,20.15855039637599,130.0,390.0,903.0,728.0,1631.0,520.0,31.08522378908645,-260.0,14.396456256921372,170.0,461.0,631.0,49.41361916771753,-291.0,24.18207681365576,137.0,616.0,753.0,51.742489270386265,-479.0,18.81868131868132,-289.0,139.0,428.0,-96.0,0.0,-7.298130561481017,-5.762094139454618,-188.0,122.0,2.3288701026687377,-5.363395494974437,0.45178105994787143,0.7257250945775536,0.408483896307934,0.7805027590435316,concordant,concordant,-0.04329716363993741,0.05477766446597798
E02000757,Redbridge,9,9,11.559534872525182,9.429598489666136,850.0,878.0,0.8646998982706002,0.8931841302136317,0.0284842319430315,-2.1299363828590447,39.0,618.0,933,764,1697,657.0,14.202710665880966,-579.0,4.180064308681672,57.0,588.0,864.0,688.0,1552.0,645.0,21.59536082474227,-531.0,6.597222222222222,104.0,843.0,947.0,51.662934590453744,-739.0,13.612565445026178,64.0,764.0,828.0,31.50515463917526,-700.0,9.30232558139535,-437.0,69.0,506.0,48.0,-12.0,7.3926501588613025,2.4171579135405503,39.0,-119.0,-20.157779951278485,-4.310239863630828,0.4096009975062344,0.9451974071891573,0.4378818737270876,0.9490979381443299,concordant,concordant,0.02828087622085318,0.00390053095517251
E02000758,Redbridge,7,7,19.123400913824963,16.231595136378573,638.0,652.0,0.6490335707019329,0.6632756866734486,0.0142421159715157,-2.8918057774463897,63.0,133.0,376,345,721,196.0,11.62135922330097,-70.0,16.75531914893617,54.0,121.0,279.0,282.0,561.0,175.0,11.647058823529411,-67.0,19.35483870967742,79.0,210.0,289.0,23.009708737864077,-131.0,22.89855072463768,65.0,169.0,234.0,19.581105169340464,-104.0,23.04964539007092,-98.0,52.0,150.0,3.0,-21.0,0.025699600228440644,2.59951956074125,27.0,-55.0,-3.428603568523613,0.15109466543324146,0.4041237113402062,0.6726768377253814,0.4278728606356968,0.7290552584670231,concordant,concordant,0.0237491492954906,0.05637842074164168
